"","species_geonet","column_label","unique.id","Order_all","Family_all","Genus_all","Species_all","subspecies","sex_or_flower_type","breeding_system","autonomous_selfing_level (none/low/medium/high)","compatibility","compatibility_genus","info_level","asexual_reproduction","asexual_reproduction_type","agamospermy/apomixis (yes/no/some_populations)","parasitic (yes/no)","flower_colour","flower_morphology","flower_pollinator_morphology","flower_symmetry","corolla_diameter_mean_mm","corolla_diameter_min_mm","corolla_diameter_max_mm","corolla_length_mean_mm","corolla_length_min_mm","corolla_length_max_mm","tube_length_mm","life_form","lifespan","plant_height_min_m","plant_height_max_m","plant_height_mean_m","references","reference_journal","doi","doi__1","doi__2","doi__3","doi__4","type_of_proxy_seed _or_fruit","open_pollination_percentage","open_pollination_n","hand_poll_outcrossing_percentage","hand_poll_outcrossing_percentage_n","hand_poll_self_percentage","hand_poll_self_n","spontaneus_selfing_percentage","spontaneus_selfing_n","geitonogamy_percentage","geitonogamy_n","apomixis_percentage","apomixis_n","intramorph_percentage","intramorph_n","stamen_length_mm","stamen_length_min_mm","stamen_length_max_mm","style_length_mm","style_length_min_mm","style_length_max_mm","ovary_length_mm","ovary_min_mm","ovary_max_mm","stigma_length_mm","stigma_min_mm","stigma_max_mm","pistil_length_mm","pistil_min_mm","pistil_max_mm","inflorescence_form","inflorescence_arrangement","inflorescence_length_mm","inflorescence_width_mean_mm","inflorescence_width_min_mm","inflorescence_width_max_mm","inflorescence_comment","pollen_anther_mean","pollen_anther_sd","pollen_anther_n","pollen_flower_mean","pollen_flower_min","pollen_flower_max","pollen_flower_sd","pollen_flower_n","pollen_ovule_ratio","pollen_ovule_ratio_sd","ovules_mean","ovules_min","ovules max","ovules_sd","ovules_n","stamen_mean","stamen_min","stamen_max","anthers_exerted_yes_or_no","anthers_exerted_mm","pistil_mean","stigma_mean","stigma_exerted_yes_or_no","stigma_exerted_mm","flowers_inflorescences_min","flowers_inflorescences_max","flowers_inflorescences_mean","inflorescences_plant_min","inflorescences_plant_max","inflorescences_plant_mean","flower_plant_min","flower_plant_max","flower_plant_mean","flower_lifespan_days","flowering_time_days","nectar_yes_or_no","nectar_ul_day_mean","nectar_ul_day_sd","nectar_ul_day_n","total_nectar_ul_mean","total_nectar_ul_sd","total_nectar_ul_n","sugar_nectar_mg_mean","sugar_nectar_mg_sd","sugar_nectar_mg_n","sugar_concentration_mean","sugar_concentration_sd","sugar_concentration_n","fruit_type","fruit_colour","fruit_length_mm","fruit_width_mm","pollen_polar_length_um_mean","pollen_polar_length_um_min","pollen_polar_length_um_max","pollen_equatorial_length_mean_um","pollen_equatorial_length_min_um","pollen_equatorial_length_max_um","pollen_polar_equatorial","mean_pollen_tube_growth_um_min","chromosome number","ploidy","location","country","references__1","reference_journal__1","doi__5","doi__6","doi__7","doi__8","doi__9"
"3039","Stauracanthus genistoides","32","herrera_1988.csv","Fabales","Fabaceae","Stauracanthus","Stauracanthus genistoides",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3040","Stegolepsis angustata","146","ramirez_1989.csv","Poales","Rapateaceae","Stegolepis","Stegolepis angustata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3041","Steironema ciliatum","148","robertson_1929.csv","Ericales","Primulaceae","Lysimachia","Lysimachia ciliata","NA","bisexual","hermaphrodite","medium","partially_self_incompatible","NA","flower","NA","NA","no",,"yellow","disk","disk","actinomorphic","25","NA","NA","6","NA","NA","NA","herb","perennial","NA","0.8","0.4","coffey & jones 1980; NA; simpson & neff 1983","journal: brittonia; online: http://www.missouriplants.com; journal: the american midland naturalist","10.2307/2806721","NA","https://doi.org/10.2307/2425266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3042","Steironema lanceolatum","148","robertson_1929.csv","Ericales","Primulaceae","Steironema","Lysimachia lanceolatum","NA","bisexual","hermaphrodite","none","self_incompatible","NA","flower","yes","rhizomes","no",,"yellow","disk","disk","actinomorphic","20","NA","NA","1","NA","NA","NA","herb","perennial","0.1","1","0.55000000000000004","NA; coffey & jones 1980; NA","online: efloras.org; ; journal: brittonia; online: http://www.missouriplants.com","NA","10.2307/2806721","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3043","Steironema quadriflorum","148","robertson_1929.csv","Ericales","Primulaceae","Steironema","Steironema quadriflorum","NA","bisexual","hermaphrodite","NA","NA","NA","flower","yes","rhizomes","NA",,"yellow","disk","disk","actinomorphic","14.5","13","16","4","NA","NA","NA","herb","perennial","0.12","1","0.56000000000000005","NA; coffey & jones 1980","online: https://gobotany.newenglandwild.org; journal: brittonia","NA","https://doi.org/10.2307/2806721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3044","Stellaria alsine","37","Inoue_1990.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria uliginosa","NA","bisexual","hermaphrodite","NA","NA","self_compatible","flower","yes","NA","NA",,"white","bowl","bowl","actinomorphic","5","NA","NA","1","NA","NA","NA","herb","perennial","0.1","0.2","0.15","NA; les 2007","online: http://www.luontoportti.com; book: aquatic dicotyledons of north america: ecology, life history, and systematics","NA","ISBN 9781482225020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3045","Stellaria graminea","11","beck_2006.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria graminea","NA","bisexual","hermaphrodite","NA","NA","self_compatible","flower","yes","rhizomes","NA","no","white","disk","disk","actinomorphic","9.5","7","12","2","NA","NA","NA","herb","perennial","0.2","0.4","0.3","NA; NA","online: http://www.luontoportti.com; online: https://mnfi.anr.msu.edu","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3046","Stellaria longiceps","185","witt_1998.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes","NA","bisexual","hermaphrodite","low","self_compatible","NA","flower","yes","rhizomes","no",,"white","bowl","bowl","actinomorphic","10","NA","NA","2","NA","NA","NA","herb","perennial","0.05","0.35","0.2","chinnappa 1984; NA; NA","journal: systematic botany; online: http://ucjeps.berkeley.edu; online: efloras.org","https://doi.org/10.2307/2418408","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3047","Stellaria longifolia","148","robertson_1929.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longifolia","NA","bisexual","hermaphrodite","NA","NA","self_compatible","flower","yes","rhizomes","NA",,"white","bowl","bowl","actinomorphic","9","NA","NA","2","NA","NA","NA","herb","perennial","0.1","0.4","28","University of California, Berkely; Mulligan and Findlay 1970","UC, Berkely; Canadian Journal of Botany","http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=45483","https://doi.org/10.1139/b70-119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3048","Stellaria longipes","28","elberling_unpublished_data.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes","NA","bisexual","hermaphrodite","low","self_compatible","NA","flower","yes","rhizomes","no",,"white","bowl","bowl","actinomorphic","10","NA","NA","2","NA","NA","NA","herb","perennial","0.05","0.35","0.2","chinnappa 1984; NA; NA","journal: systematic botany; online: http://ucjeps.berkeley.edu; online: efloras.org","https://doi.org/10.2307/2418408","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3049","Stellaria media","111","kakutani_1990.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media","NA","bisexual","hermaphrodite","high","self_compatible","NA","flower","NA","NA","NA","no","white","disk","disk","actinomorphic","9","8","10","4.5","NA","NA","NA","herb","annual","0.05","0.3","175","sobey 1981; NA; turkington, norman & franko 1980","journal: journal of ecology; online: http://www.luontoportti.com; journal: canadian journal of plant science","NA","NA","10.4141/cjps80-141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3050","Stellaria nemorum","15","Benadi_2014_4.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria nemorum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3051","Stellaria palustris","11","beck_2006.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria palustris","NA","bisexual","hermaphrodite","NA","NA","NA","flower","yes","rhizomes","NA","no","white","bowl","bowl","actinomorphic","16","12","20","3.2","NA","NA","NA","herb","perennial","0.14000000000000001","0.6","0.37","NA; NA","J. Adelaide Bot. Gard. 25 (2012) 27–54; online: http://www.efloras.org","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.42",,,"26.42",,,"1",,,,,,"wan & liu 2007","palynology","https://doi.org/10.1080/01916122.2017.1298540",,,,
"3052","Stellaria pubera","127","motten_1982.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria pubera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3053","Stellaria sp1 M_PL_014","33","hocking_1988.csv","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA",,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3054","Stellaria uchiyamana","37","Inoue_1990.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria uchiyamana","NA","bisexual","hermaphrodite","NA","NA","self_compatible","flower","NA","NA","NA",,"white","bowl","bowl","actinomorphic","10","NA","NA","2","NA","NA","NA","herb","perennial","NA","0.9","0.45","inoue et al., 1990; NA","journal: contributions from the biological laboratory, kyoto; online: efloras.org","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3055","Stellaria yunnanensis","29","fang_huang_2008.csv","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria yunnanensis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3056","Stellera chamaejasme","30","fang_huang_2009.csv","Malvales","Thymelaeaceae","Stellera","Stellera chamaejasme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3057","Stenactis annuus","37","Inoue_1990.csv","Asterales","Asteraceae","Stenactis","Stenactis annua","NA","bisexual","hermaphrodite","high","self_compatible","NA","capitulum","yes","apomixis","yes",,"lilac","tube","bowl","actinomorphic","8","6","10","NA","NA","NA","NA","herb","annual","0.3","1.5","0.9","yurukova-grancharova, yankova-tsvetkova & vladimirov 2006; noyes, baker & mai 2007","journal: proceedings of the bulgarian academy of sciences; journal: heredity","https://doi.org/10.7546/cr-2013-66-2-13101331-6","10.1038/sj.hdy.6800907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3058","Stenanthium angustifolium","148","robertson_1929.csv","Liliales","Melanthiaceae","Stenanthium","Stenanthium gramineum","NA","bisexual","hermaphrodite","NA","NA","NA","flower","NA","NA","NA",,"white","bowl","bowl","actinomorphic","15","NA","NA","7.5","5","10","NA","herb","perennial","0.3","1.5","0.9","radford, ahles & bell 1968; NA","book: manual of the vascular flora of the carolinas; online: http://www.missouriplants.com","ISBN: 0807810878","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3059","Stenodraba stenophylla","2","arroyo_1982_2.csv","Brassicales","Brassicaceae","Weberbauera","Weberbauera stenophylla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3060","Stephanandra incisa","37","Inoue_1990.csv","Rosales","Rosaceae","Stephanandra","Stephanandra incisa","NA","bisexual","hermaphrodite","NA","NA","NA","flower","NA","NA","NA",,"white","bowl","bowl","actinomorphic","4.5","4","5","2","NA","NA","NA","shrub","perennial","NA","2.5","1.25","NA","online: efloras.org","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3061","Sternbergia lutea","135","petanidou_1991.csv","Asparagales","Amaryllidaceae","Sternbergia","Sternbergia lutea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3062","Stewartia monadelpha","111","kakutani_1990.csv","Ericales","Theaceae","Stewartia","Stewartia monadelpha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA","NA","30",,,,,,,,,,,,,,,,,,,,,,"capsule",,,,,,,,,,,,,,"mauritius","republic of mauritius","baker 1877; NA","book: flora of mauritius and seychelles; online:prota4u","NA","NA",,,
"3063","Stigmaphyllon diversifolium","35","ingversen_2006_syndicate_dominica.csv","Malpighiales","Malpighiaceae","Stigmaphyllon","Stigmaphyllon diversifolium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3064","Stigmaphyllon_calcaratum","160","souza_2018_pantanal.csv","Malpighiales","Malpighiaceae","Stigmaphyllon","Stigmaphyllon calcaratum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3065","Stillingia lineata","40","kaiser_bunbury_2010_10.csv","Malpighiales","Euphorbiaceae","Stillingia","Stillingia lineata","NA","separated","monoecious","NA","NA","NA","flower","NA","NA","NA",,"green","tube","tube","actinomorphic","1","NA","NA","1","NA","NA",,"shrub","perennial","1","10","5","baker 1877; NA","book: flora of mauritius and seychelles; online:prota4u","NA","NA",,,,"NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3066","Strophostyles helvola","148","robertson_1929.csv","Fabales","Fabaceae","Strophostyles","Strophostyles helvula","NA","bisexual","hermaphrodite","NA","NA","self-compatible","flower","NA","NA","NA",,"pink","papilionaceous","papilionaceous","zygomorphic","13","NA","NA","11","NA","NA","NA","vine","annual","1","3","2","Riley-Hulting et al 2004; various general web articles","Systematic Botany; various general web articles","https://doi.org/10.1600/0363644041744464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3067","Strophostyles pauciflora","148","robertson_1929.csv","Fabales","Fabaceae","Strophostyles","Strophostyles leiosperma","NA","bisexual","hermaphrodite","NA","NA","self-compatible","flower","NA","NA","NA",,"pink to purple","papilionaceous","papilionaceous","zygomorphic","7","6","8","6",,"NA","NA","vine","annual","NA","1.8","0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3068","Stryphnodendron_obovatum","158","souza_2018_cerrado.csv","Fabales","Fabaceae","Stryphnodendron","Stryphnodendron obovatum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3069","Stylidium graminifolium","38","inouye_1988.csv","Asterales","Stylidiaceae","Stylidium","Stylidium graminifolium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3070","Stylosanthes biflora","148","robertson_1929.csv","Fabales","Fabaceae","Stylosanthes","Stylosanthes biflora","NA","bisexual","hermaphrodite","high","self_compatible","NA","flower","NA","NA","NA",,"yellow","papilionaceous","papilionaceous","zygomorphic","9","NA","NA","9","NA","NA","NA","herb","perennial","1.2","3.6","2.4","NA; stace 1982","online: https://www.illinoiswildflowers.info; journal: australian journal of agricultural research","NA","10.1071/AR9820087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3071","Stylosanthes hamata","134","percival_1974.csv","Fabales","Fabaceae","Stylosanthes","Stylosanthes hamata","NA","bisexual","hermaphrodite","high","self_compatible","NA","flower","NA","NA","NA",,"yellow","papilionaceous","papilionaceous","zygomorphic","4.5","4","5","4.5","4","5","NA","herb","annual","0.1","1.4","0.75","NA","online: https://apps.lucidcentral.org","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3072","Stylosanthes_acuminata","160","souza_2018_pantanal.csv","Fabales","Fabaceae","Stylosanthes","Stylosanthes acuminata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA","23","50","1","50","NA","NA","NA","NA","NA","NA",,,"10","NA","NA","15","NA","NA","4","NA","NA","0.5","NA","NA","20","NA","NA","raceme","terminal","NA","NA",,,"NA",,,,,,,,,,,,,,,,"10",,,"no","0","1","1","yes","NA","4","8","6",,,,,,,,"35",,,,,,,,,,,,,,"drupe","pale gray green","10","8",,,,,,,,,,,,,"kolster 2011; reed 2003","planthaven international inc; hortscience","NA","https://doi.org/10.21273/HORTSCI.38.3.429",,,
"3073","Stylosanthes_hamata","159","souza_2018_chaco.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3074","Styrax japonica","112","kato_1990.csv","Ericales","Styracaceae","Styrax","Styrax japonicus","NA","bisexual","hermaphrodite","medium","partially_self_incompatible","NA","flower","NA","NA","NA",,"white","bowl","bowl","actinomorphic","25","NA","NA","15","NA","NA","NA","tree","perennial","1.5","3","2.25","kolster 2011; reed 2003","journal: planthaven international inc; journal: hortscience","NA","https://doi.org/10.21273/HORTSCI.38.3.429",,,,"NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3075","Succisa pratensis","25","dupont_2009_denmark.csv","Dipsacales","Caprifoliaceae","Succisa","Succisa pratensis","NA","separated","gynodioecious","NA","self_compatible","NA","capitulum","yes","stolon","NA","no","purple","brush","brush","actinomorphic","25","20","30","NA","NA","NA","NA","herb","perennial","0.3","1","0.65","Ceulemans et al 2017; Kostrakiewicz-Gieralt, 2018","Plos One; Archives of Biological Science","https://doi.org/10.1371/journal.pone.0175160","https://doi.org/10.2298/abs160421107k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3076","Succisa pratensis","25","dupont_2009_denmark.csv","Dipsacales","Caprifoliaceae","Succisa","Succisa pratensis","NA","separated","gynodioecious","NA","self_compatible","NA","flower","yes","stolon","NA","no","purple","funnelform","funnelform","actinomorphic","3.5","3","4","NA","NA","NA","NA","herb","perennial","0.3","1","0.65","Ceulemans et al 2017; Kostrakiewicz-Gieralt, 2017","Plos One; Archives of Biological Science","https://doi.org/10.1371/journal.pone.0175160","https://doi.org/10.2298/abs160421107k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3077","Suriana maritima","118","mauritius_valerie_unpublished_data.csv","Fabales","Surianaceae","Suriana","Suriana maritima",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3078","Swertia bimaculata","37","Inoue_1990.csv","Gentianales","Gentianaceae","Swertia","Swertia bimaculata","NA","bisexual","hermaphrodite","medium","self_compatible","NA","flower","NA","NA","no",,"white with purple dots and yellow marks","bowl","bowl","actinomorphic","22.5","NA","NA","5","NA","NA","NA","herb","annual","0.3","2","1.1499999999999999","wang et al., 2017; NA","journal: ecology and evolution; online: efloras.org","10.1002/ece3.3838","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3079","Swertia forrestii","29","fang_huang_2008.csv","Gentianales","Gentianaceae","Swertia","Swertia forrestii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3080","Swertia japonica","186","yamazaki_2003.csv","Gentianales","Gentianaceae","Swertia","Swertia japonica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3081","Swida controversa","112","kato_1990.csv","Cornales","Cornaceae","Cornus","Cornus controversa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3082","Swida macrophylla","37","Inoue_1990.csv","Cornales","Cornaceae","Cornus","Cornus macrophylla","NA","bisexual","hermaphrodite","NA","NA","NA","flower","NA","NA","NA",,"white","bowl","bowl","actinomorphic","8.5","7","10","2","NA","NA","NA","tree","perennial","2","25","13.5","NA; ohya, nanami & itoh 2017","online: efloras.org; journal: ecology and evolution","NA","10.1002/ece3.3117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3083","Swida stlonifera","111","kakutani_1990.csv","Cornales","Cornaceae","Cornus","Cornus sericea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3084","Syagrus vagans","152","santos_2010.csv","Arecales","Arecaceae","Syagrus","Syagrus vagans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
