"","X.1","genus_old","Plant_species","Id","Pollinator_species","Interaction","X","db","order","family","genus","guild","Z_scores"
"5189",52378,"Polistes","Aphloia theiformis","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.324234418139816
"5190",52384,"Polistes","Deckenia nobilis","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5191",52385,"Polistes","Myonima violacea","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",3,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.254187280478585
"5192",52387,"Polistes","Ochna mauritiana","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",4,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.184140142817354
"5193",52395,"Polistes","Grangeria borbonica","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.412456149529894
"5194",52398,"Polistes","Sideroxylon puberulum","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.394281555801047
"5195",52401,"Polistes","Sideroxylon cinereum","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.324234418139816
"5196",52408,"Polistes","Erythroxylum sechellarum","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.333738315378726
"5197",52418,"Polistes","Cinnamomum verum","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.419512023680387
"5198",52421,"Polistes","Prosopis rubriflora","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",9,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.15692623460344
"5199",52427,"Polistes","Nephrosperma vanhoutteanum","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Polistes olivaceus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.34953621763197
"5200",52459,"Polistes","Coccoloba guaranitica","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.206513385826537
"5201",52474,"Polistes","Labourdonnaisia callophylloides","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.412456149529894
"5202",52477,"Polistes","Nephrosperma vanhoutteanum","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.438418618038153
"5203",52480,"Polistes","Nephrosperma vanhoutteanum","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.476902400838865
"5204",52498,"Polistes","Euphorbea segatalis","1_1_bartomeus_spain_2008_batca_1_2.csv","Polistes gallicum",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.487246305503816
"5205",52509,"Polistes","Premna serratifolia","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5206",52513,"Polistes","Phoenicophorium borsigianum","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",3,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.363794172414638
"5207",52517,"Polistes","Nephrosperma vanhoutteanum","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.419512023680387
"5208",52525,"Polistes","Rubus alcefolius","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.324234418139816
"5209",52535,"Polistes","Nephrosperma vanhoutteanum","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Polistes olivaceus",3,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.30659899250279
"5210",52536,"Polistes","Nephrosperma vanhoutteanum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5211",52537,"Polistes","Borreria eryngioides","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",19,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.0949422955745682
"5212",52552,"Polistes","Ruta chalepensis","1_6_bartomeus_spain_2008_selop_1_2.csv","Polistes gallicum",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.102365560983288
"5213",52555,"Polistes","Paragenipa lancifolia","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.401106395226396
"5214",52556,"Polistes","Jatropa sp.","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",15,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.119735871186117
"5215",52557,"Polistes","Lippia alba","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",5,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.181719810214988
"5216",52562,"Polistes","Paragenipa lancifolia","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.317954448743368
"5217",52576,"Polistes","Medusagyne oppositifolia","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Polistes olivaceus",4,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.261992411753396
"5218",52586,"Polistes","Deckenia nobilis","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.438418618038153
"5219",52589,"Polistes","Alstonia macrophylla","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.438418618038153
"5220",52591,"Polistes","Psidium cattleianum","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.394281555801047
"5221",52605,"Polistes","Roscheria melanochaetes","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.368740496845902
"5222",52609,"Polistes","Gomphrena elegans","10_1_souza_2017_brazil_chaco.csv","Polistes sp.",10,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.150727840700553
"5223",52614,"Polistes","Toddalia asiatica","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.394281555801047
"5224",52615,"Polistes","Canthium bibracteatum","13_1_kaiser-bunbury_2011_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.438418618038153
"5225",52622,"Polistes","Ochna kirkii","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5226",52624,"Polistes","Gaertnera psychotrioides/edentata","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",4,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.184140142817354
"5227",52634,"Polistes","Gastonia crassa","13_3_kaiser-bunbury_2011_seychelles_copolia.csv","Polistes olivaceus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.43727873725392
"5228",52640,"Polistes","Erythroxylum sechellarum","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.317954448743368
"5229",52645,"Polistes","Molinaea alternifolia","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",10,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",0.236142683150032
"5230",52653,"Polistes","Aphloia theiformis","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.393308120571257
"5231",52655,"Polistes","Chrysobalanus icaco","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5232",52657,"Polistes","Syzygium wrightii","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Polistes olivaceus",3,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.305764314692684
"5233",52658,"Polistes","Bertiera zaluzania","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.412456149529894
"5234",52660,"Polistes","Helichrysum proteoides","14_1_kaiser-bunbury_2010_mauritius_control.csv","Polistes hebraeus",2,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.324234418139816
"5235",52664,"Polistes","Nephrosperma vanhoutteanum","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Polistes olivaceus",4,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.234553184662368
"5236",52673,"Polistes","Pyrostria bibracteata","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.393308120571257
"5237",52676,"Polistes","Aphloia theiformis","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Polistes hebraeus",8,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",0.225195221598142
"5238",52677,"Polistes","Calophyllum eputamen","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Polistes hebraeus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.412456149529894
"5239",52680,"Polistes","Syzygium jambos","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Polistes olivaceus",1,28,"itis","Hymenoptera","Vespidae","Polistes","Non-bee-Hymenoptera",-0.440925152204132
"5240",52684,"Pollenia","Calluna vulgaris","3_1_dupont_2009_denmark_hl.csv","Pollenia amentaria",4,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.215114284057547
"5241",52685,"Pollenia","Leucanthemum vulgare","2_2_dicks_2002_england_hicklingbroad.csv","Pollenia sp.",2,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.183162314031895
"5242",52721,"Pollenia","Leptospermum scoparium","17_1_arroyo_correa_new_zealand_2019_1.csv","Pollenia sp.",1,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.419655775277275
"5243",52735,"Pollenia","Muehlenbeckia complexa","17_2_arroyo_correa_new_zealand_2019_2.csv","Pollenia sp.",1,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.342565128834666
"5244",52749,"Pollenia","Vicia sativa","2_1_dicks_2002_england_shelfanger.csv","Pollenia sp.",1,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.222325251687322
"5245",52766,"Pollenia","Chamaenerium angustifolium","3_3_dupont_2009_denmark_so.csv","Pollenia rudis",11,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.149415432520517
"5246",52783,"Pollenia","Calluna vulgaris","3_2_dupont_2009_denmark_ib.csv","Pollenia rudis",4,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",-0.269683057021247
"5247",52794,"Pollenia","Leucanthemum vulgare","2_1_dicks_2002_england_shelfanger.csv","Pollenia sp.",55,1306,"itis","Diptera","Calliphoridae","Pollenia","Non-syrphids-diptera",0.357170993556263
"5248",52808,"Polyommatus","Lotus corniculatus","2_1_dicks_2002_england_shelfanger.csv","Polyommatus icarus",3,1714,"itis","Lepidoptera","Lycaenidae","Polyommatus","Lepidoptera",-0.200862427789411
"5249",52814,"Polyommatus","Leucanthemum vulgare","2_1_dicks_2002_england_shelfanger.csv","Polyommatus icarus",2,1714,"itis","Lepidoptera","Lycaenidae","Polyommatus","Lepidoptera",-0.211593839738367
"5250",52831,"Porizontini","Dryas octopetala","4_1_elberling_sweeden_1999.csv","Porizontini indet",1,2045,"itis","Hymenoptera","Ichneumonidae",NA,"Non-bee-Hymenoptera",-0.408742151633576
"5251",52943,"Potosia","Cistus ladanifer","12_11_bartomeus_spain_2008_Niebla_unp.csv","Potosia cuprea",1,1688,"itis","Coleoptera","Cetoniidae","Protaetia","Coleoptera",-0.68757705912103
"5252",52985,"Prohardya","Orites lancifolia","6_1_inouye_1988_australia.csv","Prohardya carinata",1,374,"itis","Diptera",NA,NA,"Non-syrphids-diptera",-0.408818932341075
"5253",53004,"Proscissio","Cassinia vauvilliersi","17_2_arroyo_correa_new_zealand_2019_2.csv","Proscissio albiceps",1,845,"itis","Diptera","Tachinidae","Procissio","Non-syrphids-diptera",-0.342565128834666
"5254",53030,"Proscissio","Muehlenbeckia complexa","17_2_arroyo_correa_new_zealand_2019_2.csv","Proscissio albiceps",1,845,"itis","Diptera","Tachinidae","Procissio","Non-syrphids-diptera",-0.342565128834666
"5255",53038,"Proscissio","Cassinia vauvilliersi","17_1_arroyo_correa_new_zealand_2019_1.csv","Proscissio albiceps",3,845,"itis","Diptera","Tachinidae","Procissio","Non-syrphids-diptera",-0.0731957747576641
"5256",53101,"Prosena","Chamaenerium angustifolium","3_3_dupont_2009_denmark_so.csv","Prosena siberita",8,356,"itis","Diptera","Tachinidae","Prosena","Non-syrphids-diptera",-0.228055133847105
"5257",53119,"Prosternon","Trientalis europaea","3_3_dupont_2009_denmark_so.csv","Prosternon tessellatum",3,2007,"itis","Coleoptera","Elateridae","Prosternon","Coleoptera",-0.359121302724752
"5258",53135,"Protaetia","Polyscias mauritiana","8_2_olesen_2002_mauritius.csv","Protaetia aurichalcea",15,699,"itis","Coleoptera","Scarabaeidae","Protaetia","Coleoptera",-0.409909120892223
"5259",53136,"Protohystricia","Cirsium arvense","17_1_arroyo_correa_new_zealand_2019_1.csv","Protohystricia sp.",1,858,"itis","Diptera","Tachinidae","Protohystricia","Non-syrphids-diptera",-0.419655775277275
"5260",53150,"Protohystricia","Leptospermum scoparium","17_1_arroyo_correa_new_zealand_2019_1.csv","Protohystricia sp.",1,858,"itis","Diptera","Tachinidae","Protohystricia","Non-syrphids-diptera",-0.419655775277275
"5261",53159,"Protophormia","Campanula gieseckiana","7_1_lundgren_2005_greenland.csv","Protophormia terranovae",1,789,"itis","Diptera","Calliphoridae","Protophormia","Non-syrphids-diptera",-0.512921690785949
"5262",53181,"Psaenythia","Lecanophora heterophylla","15_3_peralta_2006_mendoza_site_3.csv","Psaenythia rufipes",1,NA,NA,"Hymenoptera","Andrenidae","Psaenythia","Bee",-0.419525434914826
"5263",53204,"Psaenythia","Lecanophora heterophylla","15_4_peralta_2006_mendoza_site_4.csv","Psaenythia rufipes",1,NA,NA,"Hymenoptera","Andrenidae","Psaenythia","Bee",-0.533711047685195
"5264",53213,"Psaenythia","Lecanophora heterophylla","15_2_peralta_2006_mendoza_site_2.csv","Psaenythia rufipes",1,NA,NA,"Hymenoptera","Andrenidae","Psaenythia","Bee",-0.512762466902264
"5265",53224,"Pseudoanthidium","Cistus salvifolius","12_8_bartomeus_spain_2008_LaCunya_unp.csv","Pseudoanthidium melanorum",2,1691,"itis","Hymenoptera","Megachilidae","Pseudoanthidium","Bee",-0.269334419581306
"5266",53226,"Pseudoanthidium","Cistus crispus","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv","Pseudoanthidium lituratum",3,1691,"itis","Hymenoptera","Megachilidae","Pseudoanthidium","Bee",-0.275132384275374
"5267",53269,"Pseudocentron","Mimosa hexandra","10_1_souza_2017_brazil_chaco.csv","Pseudocentron curvipes",5,NA,NA,"Hymenoptera","Megachilidae","Pseudocentron","Bee",-0.181719810214988
"5268",53306,"Pseudocentron","Talinum triangulare","10_1_souza_2017_brazil_chaco.csv","Pseudocentron sp.",1,NA,NA,"Hymenoptera","Megachilidae","Pseudocentron","Bee",-0.206513385826537
"5269",53322,"Pseudocentron","Prosopis rubriflora","10_1_souza_2017_brazil_chaco.csv","Pseudocentron sp.",4,NA,NA,"Hymenoptera","Megachilidae","Pseudocentron","Bee",-0.187918204117876
"5270",53353,"Pseudocentron","Lepidaploa pseudomuricata","10_1_souza_2017_brazil_chaco.csv","Pseudocentron sp.",3,NA,NA,"Hymenoptera","Megachilidae","Pseudocentron","Bee",-0.194116598020763
"5271",53379,"Pseudodorus","Castela coccinea","10_1_souza_2017_brazil_chaco.csv","Pseudodorus sp.",4,1574,"itis","Diptera","Syrphidae","Pseudodorus","Syrphids",-0.187918204117876
"5272",53384,"Pseudodorus","Gomphrena celosioides","10_1_souza_2017_brazil_chaco.csv","Pseudodorus sp.",1,1574,"itis","Diptera","Syrphidae","Pseudodorus","Syrphids",-0.206513385826537
"5273",53417,"Pseudodorus","Vernonia sp.","10_1_souza_2017_brazil_chaco.csv","Pseudodorus sp.",3,1574,"itis","Diptera","Syrphidae","Pseudodorus","Syrphids",-0.194116598020763
"5274",53434,"Pseudolycoriella","Roscheria melanochaetes","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Pseudolycoriella setigera",2,NA,NA,"Diptera","Sciaridae","Pseudolycoriella","Non-syrphids-diptera",-0.337669744674346
"5275",53437,"Pseudolycoriella","Psychotria pervillei","11_6_kaiser-bunbury_2017_seychelles_salazie.csv","Pseudolycoriella microcteniuni",10,NA,NA,"Diptera","Sciaridae","Pseudolycoriella","Non-syrphids-diptera",-0.0997748821199009
"5276",53507,"Pseudomyrmex","Prosopis rubriflora","10_1_souza_2017_brazil_chaco.csv","Pseudomyrmex gracilis",6,NA,NA,"Hymenoptera","Formicidae","Pseudomyrmex","Non-bee-Hymenoptera",-0.175521416312101
"5277",53519,"Pseudosmittia","Dryas octopetala","4_1_elberling_sweeden_1999.csv","Pseudosmittia oxoniana",1,2046,"itis","Diptera","Chironomidae","Pseudosmittia","Non-syrphids-diptera",-0.408742151633576
"5278",53527,"Pseudosmittia","Diapensia lapponica","4_1_elberling_sweeden_1999.csv","Pseudosmittia oxoniana",1,2046,"itis","Diptera","Chironomidae","Pseudosmittia","Non-syrphids-diptera",-0.408742151633576
"5279",53553,"Psilopa","Erythrospermum monticolum","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Psilopa iceryae",2,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",-0.321363096511603
"5280",53555,"Psilopa","Muehlenbeckia complexa","17_2_arroyo_correa_new_zealand_2019_2.csv","Psilopa sp.",2,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",-0.18372870231617
"5281",53557,"Psilopa","Cassinia vauvilliersi","17_1_arroyo_correa_new_zealand_2019_1.csv","Psilopa mettalica",7,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",0.619724226281557
"5282",53576,"Psilopa","Olea lancea","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Psilopa iceryae",1,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",-0.412456149529894
"5283",53579,"Psilopa","Phyllanthus phillyreifolius","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Psilopa iceryae",1,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",-0.412456149529894
"5284",53587,"Psilopa","Psiadia terebinthina","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Psilopa iceryae",1,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",-0.412456149529894
"5285",53637,"Psilopa","Toddalia asiatica","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Psilopa iceryae",16,459,"itis","Diptera","Ephydridae","Psilopa","Non-syrphids-diptera",0.953939645744469
