"","Species_all","Plant_species","bee_family","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Nectar_presence_absence","Clusters"
"48","Anemone rivularis","Anemone rivularis","Halictidae","5_1_fang_2008_china.csv",16,-0.381779332199908,"Ranunculales","Ranunculaceae","Anemone","hermaphrodite","self_compatible","medium","quantitative","25","dish","actinomorphic","20","1","20","20","5","1","100","herb","perennial","0.8","Hermaphrodite","self_compatible","medium",0.229094429043298,"Open","actinomorphic",-0.233361641939219,-0.168611604384771,-0.477164716418333,0.22530790518758,-0.345403083402337,-0.609839950078798,-0.0688721000355996,"herb","Perennial",-0.35183001816667,"no",1
"49","Anemonella thalictroides","Anemonella thalictroides","Halictidae","16_1_burkle_usa_2013.csv",3,-0.378723425293194,"Ranunculales","Ranunculaceae","Anemonella","hermaphrodite","self_incompatible","none","qualitative","NA","dish","actinomorphic","15","1","18.5","18.5","5","0.5","1","herb","perennial","0.2","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Open","actinomorphic",-0.233943398222878,-0.168611604384771,-0.510664461194239,0.151342302323314,-0.345403083402337,-0.665295569004559,-0.127140622567794,"herb","Perennial",-0.522997317303482,"no",3
"50","Anemonella thalictroides","Anemonella thalictroides","Andrenidae","16_1_burkle_usa_2013.csv",8,-0.324683530753704,"Ranunculales","Ranunculaceae","Anemonella","hermaphrodite","self_incompatible","none","qualitative","NA","dish","actinomorphic","15","1","18.5","18.5","5","0.5","1","herb","perennial","0.2","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Open","actinomorphic",-0.233943398222878,-0.168611604384771,-0.510664461194239,0.151342302323314,-0.345403083402337,-0.665295569004559,-0.127140622567794,"herb","Perennial",-0.522997317303482,"no",3
"51","Angelica archangelica","Angelica archangelica","Apidae","18_1_bundgaard_2003_denmark.csv",1,-0.814001059263018,"Apiales","Apiaceae","Angelica","hermaphrodite","partially_self_compatible","NA","NA","NA","dish","actinomorphic","2000","2000","100","4.5","0.5","1.5","2","herb","perennial","0.85","Hermaphrodite","partially_self_compatible","low",-0.194950299756999,"Open","actinomorphic",-0.00298615361023504,4.74631393976284,1.30948833829666,-0.539003324409831,-0.606717046405049,-0.554384331153038,-0.126552051633125,"herb","Perennial",-0.337566076571935,"yes",2
"52","Antirhea borbonica","Antirhea borbonica","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",1,-0.589415497091498,"Gentianales","Rubiaceae","Antirhea","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","25","10","0.75","5.0999999999999996","2.5","2","shrub","perennial","4","Hermaphrodite","self_compatible","low",-0.263038878837181,"Tube","actinomorphic",-0.00298615361023504,-0.109602993549582,-0.700496348257707,-0.723917331570495,-0.339596106446721,-0.443473093301517,-0.126552051633125,"shrub","Perennial",0.561062243896331,"yes",2
"53","Aphloia theiformis","Aphloia theiformis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49,0.623958011740882,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"54","Aphloia theiformis","Aphloia theiformis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3,-0.704468722933254,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"55","Aphloia theiformis","Aphloia theiformis","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",28,0.0809181961685675,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"56","Aphloia theiformis","Aphloia theiformis","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.851040928213673,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"57","Aphloia theiformis","Aphloia theiformis","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",19,0.138468088332186,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"58","Aphloia theiformis","Aphloia theiformis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",111,3.90505726548924,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"59","Aphloia theiformis","Aphloia theiformis","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2,-0.817040503720875,"Crossosomatales","Aphloiaceae","Aphloia","hermaphrodite","NA","NA","NA","NA","brush","actinomorphic","2000","6","80","20","9.1","0.1","6","tree","perennial","5","Hermaphrodite","self_compatible","low",-0.289565233104608,"Brush","actinomorphic",-0.00298615361023504,-0.156318143794107,0.86282507461791,0.22530790518758,-0.107317028222088,-0.709660064145167,-0.124197767894451,"tree","Perennial",0.846341075791019,"yes",2
"60","Arachis microsperma","Arachis microsperma","Apidae","10_1_souza_2017_brazil_chaco.csv",11,-0.265520455628266,"Fabales","Fabaceae","Arachis","hermaphrodite","self_compatible","NA","NA","NA","papilionaceous","zygomorphic","5","1","16","16","61.5","40","4","herb","perennial","NA","Hermaphrodite","self_compatible","low",-0.230045244957793,"Papilionaceous","zygomorphic",-0.235106910790196,-0.168611604384771,-0.566497369154083,0.0280662975495385,2.93553889652061,3.71569832613052,-0.125374909763788,"herb","Perennial",-0.275646306109193,"no",5
"61","Arctium lappa","Arctium lappa","Halictidae","5_1_fang_2008_china.csv",2,-0.615948473527343,"Asterales","Asteraceae","Arctium","hermaphrodite","self_compatible","medium","qualitative","NA","capitulum","actinomorphic","100","3","28.5","28.5","NA","20","40","herb","biennial","1.6","Hermaphrodite","self_compatible","medium",1.185111672531,"Capitulum","actinomorphic",-0.224053541400674,-0.163694220148506,-0.287332829354865,0.644446321418418,0.337912121515667,1.4974735691001,-0.104186356115717,"herb","Short lived",-0.123606952650919,"no",1
"62","Arctium lappa","Arctium lappa","Apidae","5_1_fang_2008_china.csv",19,-0.331600230486886,"Asterales","Asteraceae","Arctium","hermaphrodite","self_compatible","medium","qualitative","NA","capitulum","actinomorphic","100","3","28.5","28.5","NA","20","40","herb","biennial","1.6","Hermaphrodite","self_compatible","medium",1.185111672531,"Capitulum","actinomorphic",-0.224053541400674,-0.163694220148506,-0.287332829354865,0.644446321418418,0.337912121515667,1.4974735691001,-0.104186356115717,"herb","Short lived",-0.123606952650919,"no",1
"63","Arctotheca calendula","Arctotheca calendula","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",3,-0.399403642481059,"Asterales","Asteraceae","Arctotheca","hermaphrodite","self_compatible","NA","NA","NA","capitulum","actinomorphic","20","1","37.5","37.5","4.0999999999999996","0.5","60","herb","annual","0.15","Hermaphrodite","self_compatible","low",0.03254290741307,"Capitulum","actinomorphic",-0.233361641939219,-0.168611604384771,-0.0863343606994288,1.08823993860401,-0.397665876002879,-0.665295569004559,-0.0924149374223447,"herb","Short lived",-0.537261258898217,"yes",5
"64","Arenaria yunnanensis","Arenaria yunnanensis","Halictidae","5_1_fang_2008_china.csv",40,0.0196534815042668,"Caryophyllales","Caryophyllaceae","Arenaria","hermaphrodite","self_compatible","NA","NA","NA","NA","actinomorphic","50","1","16","16","NA","6.5","15","herb","NA","0.22500000000000001","Hermaphrodite","self_compatible","low",-0.201126452331472,"Open","actinomorphic",-0.229871104237265,-0.168611604384771,-0.566497369154083,0.0280662975495385,-0.225165270303594,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.515865346506115,"no",2
"65","Arenaria yunnanensis","Arenaria yunnanensis","Apidae","5_1_fang_2008_china.csv",6,-0.549043004576647,"Caryophyllales","Caryophyllaceae","Arenaria","hermaphrodite","self_compatible","NA","NA","NA","NA","actinomorphic","50","1","16","16","NA","6.5","15","herb","NA","0.22500000000000001","Hermaphrodite","self_compatible","low",-0.201126452331472,"Open","actinomorphic",-0.229871104237265,-0.168611604384771,-0.566497369154083,0.0280662975495385,-0.225165270303594,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.515865346506115,"no",2
"66","Argusia argentea","Argusia argentea","Apidae","8_2_olesen_2002_mauritius.csv",57,-0.382349240740165,"Boraginales","Boraginaceae","Argusia","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","4000","250","250","7","3","1","4","shrub","perennial","2.5","Hermaphrodite","self_compatible","low",-0.314515096192084,"Open","actinomorphic",0.229716359853385,0.443602733030314,4.65946281588726,-0.415727319636055,-0.461542622514653,-0.609839950078798,-0.125374909763788,"shrub","Perennial",0.133143996054299,"yes",2
"67","Armeria velutina","Armeria velutina","Apidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",1,-0.617896013030573,"Caryophyllales","Plumbaginaceae","Armeria","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","250","50","35","7","2","0.1","1","herb","perennial","0.4","Hermaphrodite","self_compatible","low",-0.112698606396088,"Open","actinomorphic",-0.206600852890903,-0.0481356905962605,-0.142167268659272,-0.415727319636055,-0.519612392070811,-0.709660064145167,-0.127140622567794,"herb","Perennial",-0.465941550924545,"yes",2
"68","Armeria velutina","Armeria velutina","Megachilidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",3,-0.383521663260356,"Caryophyllales","Plumbaginaceae","Armeria","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","250","50","35","7","2","0.1","1","herb","perennial","0.4","Hermaphrodite","self_compatible","low",-0.112698606396088,"Open","actinomorphic",-0.206600852890903,-0.0481356905962605,-0.142167268659272,-0.415727319636055,-0.519612392070811,-0.709660064145167,-0.127140622567794,"herb","Perennial",-0.465941550924545,"yes",2
"69","Armeria velutina","Armeria velutina","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",3,-0.641007405981018,"Caryophyllales","Plumbaginaceae","Armeria","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","250","50","35","7","2","0.1","1","herb","perennial","0.4","Hermaphrodite","self_compatible","low",-0.112698606396088,"Open","actinomorphic",-0.206600852890903,-0.0481356905962605,-0.142167268659272,-0.415727319636055,-0.519612392070811,-0.709660064145167,-0.127140622567794,"herb","Perennial",-0.465941550924545,"yes",2
"70","Armeria velutina","Armeria velutina","Halictidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",6,-0.0319601386050296,"Caryophyllales","Plumbaginaceae","Armeria","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","250","50","35","7","2","0.1","1","herb","perennial","0.4","Hermaphrodite","self_compatible","low",-0.112698606396088,"Open","actinomorphic",-0.206600852890903,-0.0481356905962605,-0.142167268659272,-0.415727319636055,-0.519612392070811,-0.709660064145167,-0.127140622567794,"herb","Perennial",-0.465941550924545,"yes",2
"71","Arnica montana","Arnica montana","Halictidae","3_3_dupont_2009_denmark_so.csv",27,-0.206785919358231,"Asterales","Asteraceae","Arnica","hermaphrodite","self_incompatible","none","quantitative","1.3","capitulum","actinomorphic","5","1","50","7","NA","10","40","herb","perennial","0.4","Hermaphrodite","self_incompatible","none",-0.659439244315862,"Capitulum","actinomorphic",-0.235106910790196,-0.168611604384771,0.192830179099788,-0.415727319636055,0.11181650591927,0.388361190584891,-0.104186356115717,"herb","Perennial",-0.465941550924545,"yes",3
"72","Arnica montana","Arnica montana","Apidae","3_3_dupont_2009_denmark_so.csv",427,3.14649925942389,"Asterales","Asteraceae","Arnica","hermaphrodite","self_incompatible","none","quantitative","1.3","capitulum","actinomorphic","5","1","50","7","NA","10","40","herb","perennial","0.4","Hermaphrodite","self_incompatible","none",-0.659439244315862,"Capitulum","actinomorphic",-0.235106910790196,-0.168611604384771,0.192830179099788,-0.415727319636055,0.11181650591927,0.388361190584891,-0.104186356115717,"herb","Perennial",-0.465941550924545,"yes",3
"73","Aronia melanocarpa","Aronia melanocarpa","Colletidae","9_1_small_1976_canada.csv",2,-0.843410275806748,"Rosales","Rosaceae","Aronia","hermaphrodite","self_compatible","none","quantitative","0","dish","actinomorphic","3000","15","45","9.1","3.3","4","1.1000000000000001","shrub","perennial","1.35","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","actinomorphic",0.113365103121575,-0.134189914730911,0.0811643631801015,-0.312175475626083,-0.444121691647806,-0.277106236524235,-0.127081765474327,"shrub","Perennial",-0.194926660624591,"yes",3
"74","Aronia melanocarpa","Aronia melanocarpa","Halictidae","9_1_small_1976_canada.csv",7,-0.624342671701099,"Rosales","Rosaceae","Aronia","hermaphrodite","self_compatible","none","quantitative","0","dish","actinomorphic","3000","15","45","9.1","3.3","4","1.1000000000000001","shrub","perennial","1.35","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","actinomorphic",0.113365103121575,-0.134189914730911,0.0811643631801015,-0.312175475626083,-0.444121691647806,-0.277106236524235,-0.127081765474327,"shrub","Perennial",-0.194926660624591,"yes",3
"75","Aronia melanocarpa","Aronia melanocarpa","Apidae","9_1_small_1976_canada.csv",5,-0.711969713343358,"Rosales","Rosaceae","Aronia","hermaphrodite","self_compatible","none","quantitative","0","dish","actinomorphic","3000","15","45","9.1","3.3","4","1.1000000000000001","shrub","perennial","1.35","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","actinomorphic",0.113365103121575,-0.134189914730911,0.0811643631801015,-0.312175475626083,-0.444121691647806,-0.277106236524235,-0.127081765474327,"shrub","Perennial",-0.194926660624591,"yes",3
"76","Aronia melanocarpa","Aronia melanocarpa","Andrenidae","9_1_small_1976_canada.csv",11,-0.44908858841658,"Rosales","Rosaceae","Aronia","hermaphrodite","self_compatible","none","quantitative","0","dish","actinomorphic","3000","15","45","9.1","3.3","4","1.1000000000000001","shrub","perennial","1.35","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","actinomorphic",0.113365103121575,-0.134189914730911,0.0811643631801015,-0.312175475626083,-0.444121691647806,-0.277106236524235,-0.127081765474327,"shrub","Perennial",-0.194926660624591,"yes",3
"77","Asphodelus fistulosus","Asphodelus fistulosus","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",32,0.423575128957234,"Asparagales","Asphodelaceae","Asphodelus","hermaphrodite","self_compatible","high","quantitative","NA","dish","actinomorphic","500","50","20","8.5","1.5","5.5","6","NA","short_lived","0.4","Hermaphrodite","self_compatible","high",2.59101938354233,"Open","actinomorphic",-0.17751303870795,-0.0481356905962605,-0.477164716418333,-0.341761716771789,-0.548647276848891,-0.110739379746953,-0.124197767894451,"herb","Short lived",-0.465941550924545,"yes",1
"78","Asphodelus fistulosus","Asphodelus fistulosus","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",19,1.69895579264331,"Asparagales","Asphodelaceae","Asphodelus","hermaphrodite","self_compatible","high","quantitative","NA","dish","actinomorphic","500","50","20","8.5","1.5","5.5","6","NA","short_lived","0.4","Hermaphrodite","self_compatible","high",2.59101938354233,"Open","actinomorphic",-0.17751303870795,-0.0481356905962605,-0.477164716418333,-0.341761716771789,-0.548647276848891,-0.110739379746953,-0.124197767894451,"herb","Short lived",-0.465941550924545,"yes",1
