"","Species_all","X","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","species","phylo","clusters"
"1936","Potentilla crantzii",2125,"Potentilla crantzii","Hymenoptera","4_1_elberling_sweeden_1999.csv",2,-0.469048394199448,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"dish","actinomorphic",20,"3",19.1,19.1,NA,1.5,40,"herb","perennial",0.175,NA,"Potentilla crantzii",5
"1937","Potentilla erecta",2131,"Potentilla erecta","Lepidoptera","3_2_dupont_2009_denmark_ib.csv",2,-0.401918819461228,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1938","Potentilla erecta",2133,"Potentilla erecta","Syrphids","3_2_dupont_2009_denmark_ib.csv",91,0.191352569655687,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1939","Potentilla erecta",2129,"Potentilla erecta","Coleoptera","3_3_dupont_2009_denmark_so.csv",3,-0.539198454906186,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1940","Potentilla erecta",2128,"Potentilla erecta","Coleoptera","3_2_dupont_2009_denmark_ib.csv",9,-0.355257024811583,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1941","Potentilla erecta",2132,"Potentilla erecta","Non-syrphids-diptera","3_2_dupont_2009_denmark_ib.csv",84,0.144690775006042,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1942","Potentilla erecta",2130,"Potentilla erecta","Hymenoptera","3_2_dupont_2009_denmark_ib.csv",14,-0.321927171490408,"Rosales","Rosaceae","Potentilla","hermaphrodite","self_incompatible","none","qualitative",NA,"dish","actinomorphic",15,"3",12.5,12.5,1.5,1.2,131.5,"herb","perennial",0.3,NA,"Potentilla erecta",2
"1943","Potentilla fallens",2136,"Potentilla fallens","Non-syrphids-diptera","5_1_fang_2008_china.csv",23,-0.0622046999037614,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",10,"1",14,14,NA,1,60,"herb","perennial",0.2,NA,"Potentilla fallens",5
"1944","Potentilla fallens",2137,"Potentilla fallens","Syrphids","5_1_fang_2008_china.csv",21,-0.106123294187547,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",10,"1",14,14,NA,1,60,"herb","perennial",0.2,NA,"Potentilla fallens",5
"1945","Potentilla fallens",2134,"Potentilla fallens","Apidae","5_1_fang_2008_china.csv",6,-0.435512751315937,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",10,"1",14,14,NA,1,60,"herb","perennial",0.2,NA,"Potentilla fallens",5
"1946","Potentilla fallens",2135,"Potentilla fallens","Hymenoptera","5_1_fang_2008_china.csv",5,-0.45747204845783,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",10,"1",14,14,NA,1,60,"herb","perennial",0.2,NA,"Potentilla fallens",5
"1947","Potentilla griffithii",2140,"Potentilla griffithii","Non-syrphids-diptera","5_1_fang_2008_china.csv",19,-0.150041888471332,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",25,"1",20,20,12.5,1,60,"herb","perennial",0.35,NA,"Potentilla griffithii",5
"1948","Potentilla griffithii",2139,"Potentilla griffithii","Hymenoptera","5_1_fang_2008_china.csv",42,0.3550219457922,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",25,"1",20,20,12.5,1,60,"herb","perennial",0.35,NA,"Potentilla griffithii",5
"1949","Potentilla griffithii",2138,"Potentilla griffithii","Apidae","5_1_fang_2008_china.csv",10,-0.347675562748366,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",25,"1",20,20,12.5,1,60,"herb","perennial",0.35,NA,"Potentilla griffithii",5
"1950","Potentilla griffithii",2141,"Potentilla griffithii","Syrphids","5_1_fang_2008_china.csv",19,-0.150041888471332,"Rosales","Rosaceae","Potentilla","hermaphrodite",NA,NA,NA,NA,"bowl","actinomorphic",25,"1",20,20,12.5,1,60,"herb","perennial",0.35,NA,"Potentilla griffithii",5
"1951","Potentilla lancinata",2146,"Potentilla lancinata","Syrphids","5_1_fang_2008_china.csv",19,-0.150041888471332,"Rosales","Rosaceae","Potentilla","hermaphrodite","partially_self_compatible","low","quantitative",NA,"bowl","actinomorphic",15,"3",20,20,6.5,1,105,"herb","perennial",0.325,NA,"Potentilla lancinata",3
"1952","Potentilla lancinata",2144,"Potentilla lancinata","Lepidoptera","5_1_fang_2008_china.csv",3,-0.501390642741615,"Rosales","Rosaceae","Potentilla","hermaphrodite","partially_self_compatible","low","quantitative",NA,"bowl","actinomorphic",15,"3",20,20,6.5,1,105,"herb","perennial",0.325,NA,"Potentilla lancinata",3
"1953","Potentilla lancinata",2142,"Potentilla lancinata","Apidae","5_1_fang_2008_china.csv",42,0.3550219457922,"Rosales","Rosaceae","Potentilla","hermaphrodite","partially_self_compatible","low","quantitative",NA,"bowl","actinomorphic",15,"3",20,20,6.5,1,105,"herb","perennial",0.325,NA,"Potentilla lancinata",3
"1954","Potentilla lancinata",2145,"Potentilla lancinata","Non-syrphids-diptera","5_1_fang_2008_china.csv",68,0.925963671481409,"Rosales","Rosaceae","Potentilla","hermaphrodite","partially_self_compatible","low","quantitative",NA,"bowl","actinomorphic",15,"3",20,20,6.5,1,105,"herb","perennial",0.325,NA,"Potentilla lancinata",3
"1955","Potentilla lancinata",2143,"Potentilla lancinata","Hymenoptera","5_1_fang_2008_china.csv",87,1.34319031717737,"Rosales","Rosaceae","Potentilla","hermaphrodite","partially_self_compatible","low","quantitative",NA,"bowl","actinomorphic",15,"3",20,20,6.5,1,105,"herb","perennial",0.325,NA,"Potentilla lancinata",3
"1956","Prasophyllum alpinum",2147,"Prasophyllum alpinum","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",8,-0.285758590583696,"Asparagales","Orchidaceae","Prasophyllum","hermaphrodite","self_compatible",NA,NA,NA,"bowl","zygomorphic",13,"13",20,14.5,6.25,0,65,"herb","perennial",0.13,NA,"Prasophyllum alpinum",5
"1957","Premna serratifolia",2157,"Premna serratifolia","Non-syrphids-diptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",23,-0.101526362479059,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1958","Premna serratifolia",2155,"Premna serratifolia","Lepidoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1,-0.732668639455325,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1959","Premna serratifolia",2151,"Premna serratifolia","Hymenoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",30,-0.132157048059499,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1960","Premna serratifolia",2156,"Premna serratifolia","Non-syrphids-diptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",6,-0.512245087106652,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1961","Premna serratifolia",2153,"Premna serratifolia","Hymenoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",18,-0.191186440536174,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1962","Premna serratifolia",2149,"Premna serratifolia","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1,-0.732668639455325,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1963","Premna serratifolia",2160,"Premna serratifolia","Syrphids","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",4,-0.543919090360582,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1964","Premna serratifolia",2159,"Premna serratifolia","Non-syrphids-diptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",27,0.00674826378445697,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1965","Premna serratifolia",2154,"Premna serratifolia","Hymenoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",88,1.74153407523164,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1966","Premna serratifolia",2158,"Premna serratifolia","Non-syrphids-diptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",4,-0.538451232727627,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1967","Premna serratifolia",2150,"Premna serratifolia","Coleoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1,-0.732668639455325,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1968","Premna serratifolia",2152,"Premna serratifolia","Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1,-0.562888783449473,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1969","Premna serratifolia",2148,"Premna serratifolia","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",10,-0.389623464645576,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1970","Premna serratifolia",2162,"Premna serratifolia","Syrphids","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",5,-0.61891219280305,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1971","Premna serratifolia",2161,"Premna serratifolia","Syrphids","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",5,-0.479004706909397,"Lamiales","Lamiaceae","Premna","hermaphrodite","self_compatible","none","quantitative",0,"tube","zygomorphic",6000,"150",50,2.3,4.5,4.8,3,"shrub","perennial",3.5,NA,"Premna serratifolia",2
"1972","Primula poissonii",2164,"Primula poisonii","Lepidoptera","5_1_fang_2008_china.csv",6,-0.435512751315937,"Ericales","Primulaceae","Primula","hermaphrodite","self_incompatible","none","qualitative",0,"tube","actinomorphic",20,"20",60,15,15,6.5,171.65,"herb","perennial",0.15,NA,"Primula poissonii",2
"1973","Primula poissonii",2163,"Primula poisonii","Apidae","5_1_fang_2008_china.csv",4,-0.479431345599722,"Ericales","Primulaceae","Primula","hermaphrodite","self_incompatible","none","qualitative",0,"tube","actinomorphic",20,"20",60,15,15,6.5,171.65,"herb","perennial",0.15,NA,"Primula poissonii",2
"1974","Primula secundiflora",2166,"Primula secundiflora","Lepidoptera","5_1_fang_2008_china.csv",1,-0.5453092370254,"Ericales","Primulaceae","Primula","hermaphrodite","self_incompatible","low","qualitative",NA,"tube","actinomorphic",8,"8",85,14,25,2.5,171.65,"herb","perennial",0.75,NA,"Primula secundiflora",2
"1975","Primula secundiflora",2165,"Primula secundiflora","Apidae","5_1_fang_2008_china.csv",26,0.00367319152191661,"Ericales","Primulaceae","Primula","hermaphrodite","self_incompatible","low","qualitative",NA,"tube","actinomorphic",8,"8",85,14,25,2.5,171.65,"herb","perennial",0.75,NA,"Primula secundiflora",2
"1976","Prosopis flexuosa",2175,"Prosopis flexuosa","Hymenoptera","15_1_peralta_2006_mendoza_site_1.csv",17,-0.224453427676641,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1977","Prosopis flexuosa",2174,"Prosopis flexuosa","Coleoptera","15_3_peralta_2006_mendoza_site_3.csv",1,-0.413252710886883,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1978","Prosopis flexuosa",2172,"Prosopis flexuosa","Apidae","15_4_peralta_2006_mendoza_site_4.csv",6,-0.286894956531112,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1979","Prosopis flexuosa",2180,"Prosopis flexuosa","Non-syrphids-diptera","15_3_peralta_2006_mendoza_site_3.csv",8,-0.362645578684596,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1980","Prosopis flexuosa",2173,"Prosopis flexuosa","Coleoptera","15_2_peralta_2006_mendoza_site_2.csv",1,-0.676954238478439,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1981","Prosopis flexuosa",2179,"Prosopis flexuosa","Non-syrphids-diptera","15_2_peralta_2006_mendoza_site_2.csv",3,-0.610528714356457,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1982","Prosopis flexuosa",2171,"Prosopis flexuosa","Apidae","15_3_peralta_2006_mendoza_site_3.csv",85,0.194032875540568,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1983","Prosopis flexuosa",2170,"Prosopis flexuosa","Apidae","15_2_peralta_2006_mendoza_site_2.csv",112,3.00966235029159,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1984","Prosopis flexuosa",2177,"Prosopis flexuosa","Hymenoptera","15_3_peralta_2006_mendoza_site_3.csv",1,-0.413252710886883,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1985","Prosopis flexuosa",2176,"Prosopis flexuosa","Hymenoptera","15_2_peralta_2006_mendoza_site_2.csv",11,-0.344826617868527,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1986","Prosopis flexuosa",2181,"Prosopis flexuosa","Syrphids","15_1_peralta_2006_mendoza_site_1.csv",25,-0.115407227995682,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1987","Prosopis flexuosa",2169,"Prosopis flexuosa","Apidae","15_1_peralta_2006_mendoza_site_1.csv",46,0.170839046166836,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1988","Prosopis flexuosa",2183,"Prosopis flexuosa","Syrphids","15_3_peralta_2006_mendoza_site_3.csv",17,-0.297579265853083,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1989","Prosopis flexuosa",2182,"Prosopis flexuosa","Syrphids","15_2_peralta_2006_mendoza_site_2.csv",44,0.751194530144185,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1990","Prosopis flexuosa",2178,"Prosopis flexuosa","Non-syrphids-diptera","15_1_peralta_2006_mendoza_site_1.csv",1,-0.44254582703856,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","actinomorphic",85000,"175",36,4,8,18,18.35,"tree","perennial",6.5,NA,"Prosopis flexuosa",1
"1991","Prosopis rubriflora",2186,"Prosopis rubriflora","Lepidoptera","10_1_souza_2017_brazil_chaco.csv",72,0.985968154914011,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"brush","actinomorphic",NA,"75",15,2,3.1,2.35,18.35,"tree","perennial",9.1,NA,"Prosopis rubriflora",1
"1992","Prosopis rubriflora",2185,"Prosopis rubriflora","Hymenoptera","10_1_souza_2017_brazil_chaco.csv",71,0.966378255498822,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"brush","actinomorphic",NA,"75",15,2,3.1,2.35,18.35,"tree","perennial",9.1,NA,"Prosopis rubriflora",1
"1993","Prosopis rubriflora",2187,"Prosopis rubriflora","Non-syrphids-diptera","10_1_souza_2017_brazil_chaco.csv",5,-0.326555105903621,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"brush","actinomorphic",NA,"75",15,2,3.1,2.35,18.35,"tree","perennial",9.1,NA,"Prosopis rubriflora",1
"1994","Prosopis rubriflora",2184,"Prosopis rubriflora","Coleoptera","10_1_souza_2017_brazil_chaco.csv",5,-0.326555105903621,"Fabales","Fabaceae","Prosopis","hermaphrodite","self_incompatible","none","qualitative",NA,"brush","actinomorphic",NA,"75",15,2,3.1,2.35,18.35,"tree","perennial",9.1,NA,"Prosopis rubriflora",1
"1995","Prostanthera cuneata",2190,"Prostanthera cuneata","Syrphids","6_1_inouye_1988_australia.csv",1,-0.546499405727186,"Lamiales","Lamiaceae","Prostanthera","hermaphrodite","self_compatible","low","quantitative",18.3,"bowl","zygomorphic",200,"3",15.5,15.5,12.5,7.55,4,"shrub","perennial",0.8,NA,"Prostanthera cuneata",4
"1996","Prostanthera cuneata",2188,"Prostanthera cuneata","Hymenoptera","6_1_inouye_1988_australia.csv",29,0.496463854846772,"Lamiales","Lamiaceae","Prostanthera","hermaphrodite","self_compatible","low","quantitative",18.3,"bowl","zygomorphic",200,"3",15.5,15.5,12.5,7.55,4,"shrub","perennial",0.8,NA,"Prostanthera cuneata",4
"1997","Prostanthera cuneata",2189,"Prostanthera cuneata","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",5,-0.39750465421662,"Lamiales","Lamiaceae","Prostanthera","hermaphrodite","self_compatible","low","quantitative",18.3,"bowl","zygomorphic",200,"3",15.5,15.5,12.5,7.55,4,"shrub","perennial",0.8,NA,"Prostanthera cuneata",4
"1998","Pseudognaphalium affine",1206,"Gnaphalium affine","Non-syrphids-diptera","5_1_fang_2008_china.csv",4,-0.479431345599722,"Asterales","Asteraceae","Pseudognaphalium","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",75,"75",15,2.5,2.5,0.5,10,"herb","biennial",0.2,NA,"Pseudognaphalium affine",2
"1999","Pseudognaphalium affine",1207,"Gnaphalium affine","Syrphids","5_1_fang_2008_china.csv",3,-0.501390642741615,"Asterales","Asteraceae","Pseudognaphalium","hermaphrodite",NA,NA,NA,NA,"capitulum","actinomorphic",75,"75",15,2.5,2.5,0.5,10,"herb","biennial",0.2,NA,"Pseudognaphalium affine",2
