"","X","Plant_species","bee_family","Id","Interaction","Z_scores"
"1403",3511,"Richea continentis","Halictidae","6_1_inouye_1988_australia.csv",1,-0.404617875709854
"1404",3518,"Senecio lautus","Colletidae","6_1_inouye_1988_australia.csv",2,-0.374477040724695
"1405",3519,"Senecio lautus","Halictidae","6_1_inouye_1988_australia.csv",2,-0.374477040724695
"1406",3531,"Stylidium graminifolium","Halictidae","6_1_inouye_1988_australia.csv",1,-0.404617875709854
"1407",3532,"Stylidium graminifolium","Megachilidae","6_1_inouye_1988_australia.csv",1,-0.404617875709854
"1408",3534,"Wahlenbergia ceracea","Colletidae","6_1_inouye_1988_australia.csv",29,0.439325503874581
"1409",3535,"Wahlenbergia ceracea","Halictidae","6_1_inouye_1988_australia.csv",10,-0.133350360843428
"1410",3537,"Azorina vidalii","Apidae","8_1_olesen_2002_azores.csv",98,1.05235166729302
"1411",3538,"Azorina vidalii","Halictidae","8_1_olesen_2002_azores.csv",98,1.05235166729302
"1412",3542,"Chamomilla suaveolens","Halictidae","8_1_olesen_2002_azores.csv",21,-0.514980603143393
"1413",3546,"Daucus carota","Halictidae","8_1_olesen_2002_azores.csv",11,-0.718530248654615
"1414",3547,"Freesia refracta","Apidae","8_1_olesen_2002_azores.csv",11,-0.718530248654615
"1415",3549,"Reseada luteola","Apidae","8_1_olesen_2002_azores.csv",9,-0.759240177756859
"1416",3550,"Reseada luteola","Halictidae","8_1_olesen_2002_azores.csv",11,-0.718530248654615
"1417",3552,"Silene vulgaris","Halictidae","8_1_olesen_2002_azores.csv",7,-0.799950106859104
"1418",3554,"Solidago sempervirens","Halictidae","8_1_olesen_2002_azores.csv",141,1.92761514299128
"1419",3555,"Argusia argentea","Apidae","8_2_olesen_2002_mauritius.csv",57,-0.133858985592438
"1420",3557,"Dracaena concinna","Apidae","8_2_olesen_2002_mauritius.csv",11,-0.998071383803267
"1421",3559,"Gastonia mauritiana","Apidae","8_2_olesen_2002_mauritius.csv",149,1.59456581082922
"1422",3561,"Hibiscus tiliaceus","Apidae","8_2_olesen_2002_mauritius.csv",138,1.38790632430054
"1423",3563,"Ipomoea macrantha","Apidae","8_2_olesen_2002_mauritius.csv",126,1.1624596117238
"1424",3565,"Leucaena leucocephala","Apidae","8_2_olesen_2002_mauritius.csv",46,-0.340518472121115
"1425",3567,"Morinda citrifolia","Apidae","8_2_olesen_2002_mauritius.csv",115,0.955800125195128
"1426",3569,"Passiflora suberosa","Apidae","8_2_olesen_2002_mauritius.csv",34,-0.565965184697852
"1427",3571,"Pemphis acidula","Apidae","8_2_olesen_2002_mauritius.csv",119,1.03094902938737
"1428",3573,"Scaevola sericea","Apidae","8_2_olesen_2002_mauritius.csv",107,0.805502316810636
"1429",3574,"Scaevola sericea","Megachilidae","8_2_olesen_2002_mauritius.csv",15,-0.922922479611021
"1430",3577,"Suriana maritima","Apidae","8_2_olesen_2002_mauritius.csv",23,-0.772624671226529
"1431",3578,"Suriana maritima","Megachilidae","8_2_olesen_2002_mauritius.csv",13,-0.960496931707144
"1432",3579,"Thespesia populnea","Apidae","8_2_olesen_2002_mauritius.csv",69,0.0915877269842998
"1433",3581,"Turnera angustifolia","Apidae","8_2_olesen_2002_mauritius.csv",2,-1.16715641823582
"1434",3582,"Turnera angustifolia","Megachilidae","8_2_olesen_2002_mauritius.csv",2,-1.16715641823582
"1435",3584,"Andromeda glaucophylla","Apidae","9_1_small_1976_canada.csv",3,-0.799596754985618
"1436",3587,"Aronia melanocarpa","Andrenidae","9_1_small_1976_canada.csv",11,-0.44908858841658
"1437",3588,"Aronia melanocarpa","Apidae","9_1_small_1976_canada.csv",5,-0.711969713343358
"1438",3589,"Aronia melanocarpa","Colletidae","9_1_small_1976_canada.csv",2,-0.843410275806748
"1439",3590,"Aronia melanocarpa","Halictidae","9_1_small_1976_canada.csv",7,-0.624342671701099
"1440",3595,"Chamaedaphne calyculata","Andrenidae","9_1_small_1976_canada.csv",55,1.47870632771313
"1441",3596,"Chamaedaphne calyculata","Apidae","9_1_small_1976_canada.csv",3,-0.799596754985618
"1442",3597,"Chamaedaphne calyculata","Colletidae","9_1_small_1976_canada.csv",6,-0.668156192522229
"1443",3599,"Gaylussacia baccata","Andrenidae","9_1_small_1976_canada.csv",45,1.04057111950183
"1444",3600,"Gaylussacia baccata","Apidae","9_1_small_1976_canada.csv",31,0.427181828006015
"1445",3603,"Kalmia angustifolia","Andrenidae","9_1_small_1976_canada.csv",3,-0.799596754985618
"1446",3604,"Kalmia angustifolia","Apidae","9_1_small_1976_canada.csv",5,-0.711969713343358
"1447",3607,"Kalmia polifolia","Andrenidae","9_1_small_1976_canada.csv",22,0.0328601406158473
"1448",3608,"Kalmia polifolia","Apidae","9_1_small_1976_canada.csv",7,-0.624342671701099
"1449",3610,"Kalmia polifolia","Halictidae","9_1_small_1976_canada.csv",4,-0.755783234164488
"1450",3611,"Ledum groenlandicum","Andrenidae","9_1_small_1976_canada.csv",58,1.61014689017652
"1451",3612,"Ledum groenlandicum","Apidae","9_1_small_1976_canada.csv",39,0.777689994575053
"1452",3613,"Ledum groenlandicum","Colletidae","9_1_small_1976_canada.csv",3,-0.799596754985618
"1453",3615,"Nemopanthus mucronata","Andrenidae","9_1_small_1976_canada.csv",20,-0.0547669010264122
"1454",3616,"Nemopanthus mucronata","Apidae","9_1_small_1976_canada.csv",2,-0.843410275806748
"1455",3618,"Nemopanthus mucronata","Halictidae","9_1_small_1976_canada.csv",1,-0.887223796627877
"1456",3619,"Salix fragilis","Andrenidae","9_1_small_1976_canada.csv",18,-0.142393942668672
"1457",3620,"Salix fragilis","Apidae","9_1_small_1976_canada.csv",10,-0.49290210923771
"1458",3621,"Salix fragilis","Colletidae","9_1_small_1976_canada.csv",51,1.30345224442861
"1459",3628,"Spiraea alba","Apidae","9_1_small_1976_canada.csv",48,1.17201168196522
"1460",3631,"Vaccinium myrtilloides","Andrenidae","9_1_small_1976_canada.csv",37,0.690062952932794
"1461",3632,"Vaccinium myrtilloides","Apidae","9_1_small_1976_canada.csv",88,2.92455251481041
"1462",3633,"Vaccinium myrtilloides","Colletidae","9_1_small_1976_canada.csv",11,-0.44908858841658
