"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Stenanthium gramineum","Hermaphrodite","self_compatible","none",-0.167141020700263,"Open","actinomorphic",-0.215517767173207,0.203197696976557,0.0841271140276016,-0.0287239117731974,-0.204250848174693,-0.655024644089541,-0.117004813090816,"herb","Perennial",-0.325351040891357,10
"Stephanandra incisa","Hermaphrodite","self_compatible","none",-0.178968085491877,"Open","actinomorphic",-0.224921401587219,-0.121379111312792,-0.477271164630331,-0.552470233129124,-0.533539858883226,-0.500540179542861,-0.128365779641535,"shrub","Perennial",-0.223873320356287,12
"Stillingia lineata","Monoecious","monoecious","none",-1.11276124921035,"Tube","actinomorphic",-0.17790322951716,-0.133862834708536,-0.814110131825091,-0.727052340247766,-0.59341058810296,-0.610886225647633,-0.127767834033602,"shrub","Perennial",0.602445261143568,8
"Strophostyles helvula","Hermaphrodite","self_compatible","high",0.736356182100434,"Papilionaceous","zygomorphic",-0.232444309118428,-0.16881726021662,-0.654673020686238,-0.173377657671501,-0.0485869522033863,0.38222818929531,-0.123582214778074,"vine","Short lived",-0.00642106206685107,13
"Strophostyles leiosperma","Hermaphrodite","self_compatible","high",0.805678425478101,"Papilionaceous","zygomorphic",-0.234199654209044,-0.16881726021662,-0.769198269532456,-0.427768728044379,-0.294056942004293,-0.0591559951237757,-0.126392559135357,"vine","Short lived",-0.325351040891357,13
"Stylidium graminifolium","Hermaphrodite","partially_self_compatible","low",0.160374177791684,"Tube","actinomorphic",-0.23119049119656,-0.108895387917048,0.196406769759188,-0.278126921942686,-0.204250848174693,-0.169502041228547,-0.0592432673645309,"herb","Perennial",-0.441325578645722,4
"Stylosanthes biflora","Hermaphrodite","self_compatible","high",0.750887729000444,"Papilionaceous","zygomorphic",-0.233071218079363,-0.16881726021662,-0.744496745271507,-0.372900065807092,-0.114444754345093,0.327055166242924,-0.128365779641535,"herb","Perennial",0.109553475687515,11
"Stylosanthes hamata","Hermaphrodite","self_compatible","high",0.897416358025467,"Papilionaceous","zygomorphic",-0.233698127040297,-0.16881726021662,-0.825338097398249,-0.552470233129124,-0.383863035833893,-0.224675064280933,-0.128066806837568,"herb","Short lived",-0.368841492549244,13
"Succisa pratensis","Dioecious","self_compatible","none",-0.073113904114734,"Capitulum","actinomorphic",-0.17790322951716,-0.0464767709383269,-0.364991508898744,-0.602350835163022,-0.140245573039832,0.161536097085767,-0.0856445248285811,"herb","Perennial",-0.397835126987835,6
"Suriana maritima","Hermaphrodite","self_compatible","low",0.0866871482785058,"Open","actinomorphic",-0.209248677563866,-0.16881726021662,-0.477271164630331,0.220679098396291,-0.473669129663493,-0.279848087333319,-0.123582214778074,"shrub","Perennial",0.138547110126106,1
"Swertia bimaculata","Hermaphrodite","self_compatible","medium",1.07023483421937,"Open","actinomorphic",-0.233071218079363,-0.108895387917048,0.645525392685534,0.345380603481036,-0.353927671224026,-0.169502041228547,-0.0857322577959432,"herb","Short lived",-0.252866954794878,3
"Swertia forrestii","Hermaphrodite","self_compatible","none",0.0597797144373837,"Open","actinomorphic",-0.233071218079363,-0.14634655810428,-0.140432197435571,0.095977593311547,0.00498696514294032,-0.666059248700018,-0.0857322577959432,"herb","Perennial",-0.521058073351849,10
"Symphoricarpos orbicularis","Hermaphrodite","self_incompatible","none",-0.052429764218132,"Campanulate","actinomorphic",-0.0173287509915848,-0.108895387917048,-0.477271164630331,-0.652231437196919,-0.41379840044376,-0.555713202595247,-0.128365779641535,"shrub","Perennial",-0.296357406452765,12
"Symphyotrichum anomalus","Hermaphrodite","self_incompatible","none",-0.183890395951636,"Capitulum","actinomorphic",-0.265806720606985,-0.133862834708536,-0.364991508898744,0.47008210856578,-0.23418621278456,-0.169502041228547,-0.0877054783021206,"herb","Perennial",-0.238370137575582,9
"Symphyotrichum cordifolium","Hermaphrodite","self_incompatible","none",-0.192371197518703,"Capitulum","actinomorphic",-0.22805594639189,-0.133862834708536,0.196406769759188,-0.00378361075624854,-0.353927671224026,-0.169502041228547,-0.112520221031322,"herb","Perennial",-0.383338309768539,9
"Symphyotrichum ericoides","Hermaphrodite","self_incompatible","none",-0.190045177397502,"Capitulum","actinomorphic",-0.196710498345184,-0.133862834708536,0.196406769759188,-0.178365717874891,-0.168328410642853,-0.301917296554273,-0.112520221031322,"herb","Perennial",-0.441325578645722,9
"Symphyotrichum lanceolatum","Hermaphrodite","self_incompatible","none",-0.227833626329752,"Capitulum","actinomorphic",-0.215517767173207,-0.14634655810428,1.09464401561188,0.624711974870863,-0.174315483564826,-0.169502041228547,-0.112520221031322,"herb","Perennial",-0.209376503136991,9
"Symphyotrichum lateriflorum","Hermaphrodite","self_incompatible","low",-0.099677779943069,"Capitulum","actinomorphic",-0.22805594639189,-0.133862834708536,0.196406769759188,-0.178365717874891,-0.41379840044376,-0.169502041228547,-0.111623302619423,"herb","Perennial",-0.412331944207131,9
"Symphyotrichum nova-angliciae","Hermaphrodite","self_incompatible","none",-0.198480710442132,"Capitulum","actinomorphic",-0.23119049119656,-0.108895387917048,0.420966081222361,0.619723914667473,0.609991069213681,-0.279848087333319,-0.0877054783021206,"herb","Perennial",-0.368841492549244,9
"Symphyotrichum turbinellum","Hermaphrodite","self_incompatible","none",-0.174287648152387,"Capitulum","actinomorphic",-0.23119049119656,-0.158830281500024,-0.317834053491478,0.574831372836966,0.550120339993947,-0.169502041228547,-0.108932547383726,"herb","Perennial",-0.389137036656258,9
"Symplocos microcalyx","Hermaphrodite","self_incompatible","none",-0.347748260138899,"Brush","actinomorphic",-0.108943243814407,-0.133862834708536,-0.701830476093504,-0.278126921942686,-0.483112276094466,-0.39019413343809,-0.124778105993939,"shrub","Perennial",-0.00642106206685107,12
"Symplocos paniculata","Hermaphrodite","self_incompatible","none",-0.29775888238958,"Open","actinomorphic",0.643347509306537,-0.133862834708536,-0.724286407239821,-0.328007523976584,-0.43702026914284,-0.39019413343809,-0.124778105993939,"shrub","Perennial",-0.00642106206685107,12
"Syngonanthus caulescens","Hermaphrodite","self_compatible","low",0.260423943220097,"Capitulum","actinomorphic",-0.233071218079363,-0.16881726021662,-0.814110131825091,-0.677171738213868,-0.59341058810296,-0.666059248700018,-0.128365779641535,"herb","Perennial",-0.545702662624651,2
"Syzygium commersonii","Hermaphrodite","self_compatible","none",-0.0261270792561217,"Open","actinomorphic",0.0853305555104381,0.45287216489144,0.0199642466403586,-0.0984423484559074,-0.0485888789808798,-0.0191751960544769,-0.110427411403558,"shrub","Perennial",-0.441325578645722,12
"Syzygium coriaceum","Hermaphrodite","self_compatible","none",0.00494354413077793,"Open","actinomorphic",-0.171634139907819,-0.108895387917048,0.0210177942632102,-0.0792274263068871,-0.0228421989603789,0.00467654596552662,-0.110427411403558,"herb","Perennial",0.0932536793347949,10
"Syzygium glomeratum","Hermaphrodite","self_compatible","none",-0.285022057836232,"Brush","actinomorphic",-0.108943243814407,-0.108895387917048,0.0608588980084487,-0.260514394518503,-0.230254374473535,-0.610886225647633,-0.120592486738411,"tree","Perennial",0.863387971090891,7
"Syzygium jambos","Hermaphrodite","self_compatible","medium",3.23523919168676,"Brush","actinomorphic",-0.108943243814407,-0.108895387917048,2.44199988439092,2.96411221026067,3.83702337415731,3.69260957243845,-0.0936849343814462,"tree","Perennial",2.1681015208275,7
"Syzygium mauritianum","Hermaphrodite","self_compatible","low",-0.24946402487965,"Brush","actinomorphic",0.236440095772519,-0.158830281500024,0.870084704148707,0.175786556565783,0.544133267071974,0.96154493134536,-0.110427411403558,"tree","Perennial",0.718419798897934,7
"Syzygium petrinense","Hermaphrodite","self_compatible","none",-0.187812148766062,"Brush","actinomorphic",0.205774691058641,0.0783604630191149,0.0456058693839101,-0.190347323882894,-0.15726714299736,-0.116644452487779,-0.110427411403558,"herb","Perennial",0.297689617493842,10
"Syzygium venosum","Hermaphrodite","self_compatible","none",-0.273354417148119,"Brush","actinomorphic",0.0791294444658291,-0.0839279411255594,0.196406769759188,0.0211566902607003,-0.127834128956957,0.658093304557238,-0.118798649914614,"tree","Perennial",0.718419798897934,7
"Syzygium wrightii","Dioecious","self_compatible","none",-1.11276124921035,"Campanulate","actinomorphic",-0.108943243814407,0.015941846040394,-0.477271164630331,-0.617315015773191,-0.0545740251253596,0.713266327609624,-0.10863357457976,"tree","Perennial",4.34262410372186,7
"Tabernaemontana persicarifolia","Hermaphrodite","self_incompatible","none",-0.261628008854777,"Open","actinomorphic",0.0329151174876123,-0.14634655810428,0.0558567491374095,0.101895144060372,-0.0389900654633353,-0.0955735604898081,-0.0817260222227951,"herb","Perennial",0.0591942903959046,9
"Taenidia integerrima","Hermaphrodite","self_compatible","low",-0.073424637494918,"Open","actinomorphic",-0.202979587954525,0.45287216489144,1.31920332707505,-0.627291136179971,-0.473669129663493,-0.500540179542861,-0.128903930688674,"herb","Perennial",-0.412331944207131,2
"Talinum fruticosum","Hermaphrodite","self_compatible","high",4.52464621898728,"Open","actinomorphic",-0.232444309118428,-0.158830281500024,-0.477271164630331,0.220679098396291,-0.23418621278456,-0.588817016426678,-0.0996643904607718,"herb","Perennial",-0.368841492549244,2
"Tamarindus indica","Hermaphrodite","partially_self_compatible","low",0.152161231163992,"Papilionaceous","zygomorphic",0.392583924932889,-0.133862834708536,-0.0281525417039849,0.220679098396291,0.544133267071974,-0.169502041228547,-0.121190432346344,"tree","Perennial",4.95149042693228,4
"Tambourissa peltata","Dioecious","dioecious","none",-1.11276124921035,"Open","zygomorphic",-0.23119049119656,-0.16881726021662,-0.578322854788759,-0.00378361075624854,-0.174315483564826,-0.677093853310496,0.139513852712252,"tree","Perennial",3.32784689837116,6
"Taraxacum arctogenum","Hermaphrodite","self_incompatible","none",-0.156169167828106,"Capitulum","actinomorphic",-0.234199654209044,-0.16881726021662,-0.421131336764538,0.345380603481036,0.48426253785224,0.38222818929531,-0.102654118500435,"herb","Perennial",-0.513809664742201,9
"Taraxacum campylodes","Hermaphrodite","self_incompatible","none",-0.162417349419329,"Capitulum","actinomorphic",-0.234199654209044,-0.16881726021662,-0.272922191198843,0.674592576904761,-0.14438011895496,0.602920281504853,-0.102654118500435,"herb","Perennial",-0.542803299180792,9
"Taraxacum mongolicum","Hermaphrodite","self_incompatible","none",-0.170978501190211,"Capitulum","actinomorphic",-0.234074272416857,-0.166320515537471,-0.196572025301365,0.844186623820013,0.258015465607297,-0.0591559951237757,-0.102654118500435,"herb","Perennial",-0.542803299180792,9
"Taraxacum phymatocarpum","Hermaphrodite","self_incompatible","none",-0.156676644345914,"Capitulum","actinomorphic",-0.231817400157494,-0.16881726021662,-0.421131336764538,0.345380603481036,0.25076669389528,0.38222818929531,-0.102654118500435,"herb","Perennial",-0.538454254015003,9
"Taraxacum sp.","Hermaphrodite","self_incompatible","none",-0.191768683368694,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.196406769759188,0.550920475506247,0.240549015769988,-0.0591559951237757,-0.102654118500435,"herb","Perennial",-0.542803299180792,9
"Tephrosia virginiana","Hermaphrodite","self_compatible","high",0.808187484223223,"Papilionaceous","zygomorphic",-0.232444309118428,-0.133862834708536,-0.0281525417039849,0.095977593311547,0.39445644402264,0.327055166242924,-0.124778105993939,"herb","Perennial",-0.455822395865018,11
"Ternstroemia crassifolia","Monoecious","partially_self_compatible","low",-1.01680537741124,"Open","actinomorphic",0.459059685609874,-0.133862834708536,-0.252711853167158,-0.0287239117731974,-0.0545740251253596,-0.666059248700018,-0.12769608056065,"tree","Perennial",0.688384147314189,7
"Tetradium glabrifolium","Dioecious","dioecious","none",-1.11276124921035,"Campanulate","actinomorphic",0.0791294444658291,0.328034930933998,2.44199988439092,-0.627291136179971,-0.473669129663493,-0.666059248700018,-0.124180160386007,"tree","Perennial",3.03791055398525,6
"Tetramerium nervosum","Hermaphrodite","self_compatible","medium",2.13774390798445,"Tube","zygomorphic",-0.233071218079363,-0.14634655810428,-0.140432197435571,-0.228246319908788,0.190895964675547,0.823612373714396,-0.12716988842567,"herb","Perennial",-0.542803299180792,11
"Teucrium canadense","Hermaphrodite","self_compatible","high",0.56761680463081,"Open","zygomorphic",-0.229309764313758,-0.0714442177298152,-0.252711853167158,-0.602350835163022,-0.174315483564826,0.933958419819167,-0.12716988842567,"herb","Perennial",-0.441325578645722,11
"Teucrium fruticans","Hermaphrodite","partially_self_compatible","none",0.470364231810186,"Open","zygomorphic",-0.209248677563866,-0.133862834708536,0.196406769759188,-0.328007523976584,0.490249610774214,1.70638074255257,-0.12716988842567,"shrub","Perennial",-0.223873320356287,14
"Thalia geniculata","Hermaphrodite","self_compatible","none",0.468399388340251,"Open","zygomorphic",-0.22805594639189,-0.14634655810428,-0.814110131825091,-0.527529932112175,-0.0845093897352263,-0.279848087333319,-0.127767834033602,"herb","Perennial",-0.0789051481633296,14
"Thalictrum dasycarpum","Dioecious","dioecious","none",-1.11276124921035,"Brush","actinomorphic",-0.152826871079795,1.45157003655097,1.7683219500014,-0.627291136179971,-0.353927671224026,-0.279848087333319,-0.122386323562209,"shrub","Perennial",-0.238370137575582,6
"Thalictrum delavayi","Hermaphrodite","self_compatible","none",-0.080495485006201,"Open","actinomorphic",-0.196710498345184,-0.0464767709383269,3.56479644170678,0.175786556565783,-0.527552785961253,-0.279848087333319,-0.118499677110647,"herb","Perennial",-0.209376503136991,10
"Thalictrum rostellatum","Hermaphrodite","self_compatible","none",0.0553112657327125,"Open","actinomorphic",-0.215517767173207,-0.0964116645213036,-0.477271164630331,-0.527529932112175,-0.59341058810296,-0.39019413343809,-0.126272970013771,"herb","Perennial",-0.441325578645722,10
"Thapsia villosa","Monoecious","self_compatible","none",-0.387704603072083,"Open","actinomorphic",-0.202979587954525,0.45287216489144,-0.701830476093504,-0.278126921942686,-0.533539858883226,-0.666059248700018,-0.128963725249467,"herb","Perennial",-0.296357406452765,8
"Thaspium trifoliatum","Hermaphrodite","partially_self_compatible","low",0.161652673121559,"Open","actinomorphic",-0.215517767173207,0.203197696976557,0.533245736953948,-0.652231437196919,-0.59341058810296,-0.564540886283629,-0.128365779641535,"herb","Perennial",-0.412331944207131,4
"Thespesia populnea","Hermaphrodite","self_compatible","none",-0.30043265894074,"Campanulate","actinomorphic",-0.108943243814407,-0.163823770858322,0.420966081222361,2.2159031797522,2.93896243586131,-0.279848087333319,-0.116107894678917,"tree","Perennial",1.58822883205568,7
"Thlaspi arvense","Hermaphrodite","partially_self_compatible","medium",1.28613554576736,"Open","actinomorphic",-0.215517767173207,-0.0964116645213036,-0.252711853167158,-0.527529932112175,-0.20174937037382,-0.69916306253145,-0.122386323562209,"herb","Short lived",-0.499312847522905,3
"Thymelaea hirsuta","Dioecious","self_compatible","low",-0.074567565524794,"Campanulate","actinomorphic",-0.184172319126501,-0.163823770858322,-0.679374544947187,-0.589880684654547,-0.50360449427336,-0.693645760226211,-0.128963725249467,"shrub","Perennial",-0.151389234259808,1
"Thymophylla pentachaeta","Hermaphrodite","self_compatible","none",0.0373319901247128,"Open","actinomorphic",-0.233071218079363,-0.16881726021662,-0.73551437281298,-0.352947824993533,-0.32399230661416,-0.39019413343809,-0.0578081979054927,"herb","Perennial",-0.528306481961496,10
