"","Order_all","Family_all","Genus_all","Species_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m"
"894","Sapindales","Sapindaceae","Molinaea","Species_all_Molinaea arborea","Monoecious","monoecious","none",0,"Open","actinomorphic",10294.1841561487,150,40,5.5,5.5,0.5,3,"tree","Perennial",10
"895","Sapindales","Sapindaceae","Molinaea","Species_all_Molinaea macrantha","Monoecious","monoecious","none",0,"Open","actinomorphic",500,40,40,5.5,5.5,0.5,3,"shrub","Perennial",10
"896","Caryophyllales","Molluginaceae","Mollugo","Species_all_Mollugo flavescens","Hermaphrodite","self_compatible","high",24.3563792086754,"Campanulate","actinomorphic",100,20,150,31.12,2,3,30,"herb","Short lived",0.25
"897","Caryophyllales","Molluginaceae","Mollugo snodgrassii","Species_all_Mollugo snodgrassii","Hermaphrodite","self_compatible","high",23.8721647193196,"Open","actinomorphic",10,2,8,8,2,2,30,"herb","Perennial",0.25
"898","Caryophyllales","Molluginaceae","Mollugo","Species_all_Mollugo verticillata","Hermaphrodite","self_compatible","high",25.0374573751437,"Open","actinomorphic",35,30,20,4.5,1.5,0.4,30,"herb","Short lived",0.15
"899","Cucurbitales","Cucurbitaceae","Momordica","Species_all_Momordica charantia","Monoecious","monoecious","none",0,"Open","actinomorphic",10,1,32,32,5,2.5,48,"vine","Short lived",2.5
"900","Lamiales","Lamiaceae","Monarda","Species_all_Monarda bradburiana","Hermaphrodite","self_compatible","high",30.7282629973182,"Tube","zygomorphic",14,14,75,30,30,30,4,"herb","Perennial",0.45
"901","Caryophyllales","Montiaceae","Montia","Species_all_Montia australasica","Hermaphrodite","self_compatible","none",19.6164700396738,"Open","actinomorphic",15,1,9,9,4.5,2,4.5,"herb","Perennial",0.15
"902","Alismatales","Araceae","Montrichardia","Species_all_Montrichardia arborescens","Monoecious","monoecious","low",5.42975002276245,"Spike","zygomorphic",60,60,14.1,1,1,0.1,1,"shrub","Perennial",2.25
"903","Lamiales","Plantaginaceae","Monttea","Species_all_Monttea aphylla","Hermaphrodite","self_incompatible","none",0,"Tube","zygomorphic",250,12,54,18,15.5,6,1,"shrub","Perennial",1.5
"904","Dipsacales","Caprifoliaceae","Morina","Species_all_Morina nepalensis","Hermaphrodite","self_compatible","none",26.3404178703909,"Tube","zygomorphic",60,60,35,12.5,22,15,1,"herb","Perennial",0.3
"905","Gentianales","Rubiaceae","Morinda","Species_all_Morinda citrifolia","Hermaphrodite","self_compatible","none",15.8842931099318,"Tube","actinomorphic",1200,60,50,10,15,15,2,"tree","Perennial",6.5
"906","Gentianales","Rubiaceae","Morinda","Species_all_Morinda umbellata","Dioecious","self_compatible","none",12.217480249569,"Tube","actinomorphic",500,30,10,2.2,2.2,2,2,"vine","Perennial",10
"907","Lamiales","Lamiaceae","Mosla","Species_all_Mosla dianthera","Hermaphrodite","self_compatible","high",31.8438660246449,"Tube","zygomorphic",100,20,15,4,3.1,4,3.1,"herb","Short lived",0.15
"908","Caryophyllales","Polygonaceae","Muehlenbeckia","Species_all_Muehlenbeckia axillaris","Dioecious","dioecious","none",0,"Open","actinomorphic",100,3,15,5.1,0.6,1,1,"shrub","Perennial",0.25
"909","Caryophyllales","Polygonaceae","Muehlenbeckia","Species_all_Muehlenbeckia complexa","Dioecious","dioecious","none",0,"Open","actinomorphic",150,3,15,3.5,0.5,1,1,"vine","Perennial",2.75
"910","Lamiales","Verbenaceae","Mulguraea","Species_all_Mulguraea aspera","Hermaphrodite","self_compatible","none",24.9093422445651,"Tube","actinomorphic",100,15,15,5,10,6,4,"shrub","Perennial",1
"911","Brassicales","Brassicaceae","Murbeckiella","Species_all_Murbeckiella pinnatifida","Hermaphrodite","self_compatible","none",27.1050140122658,"Tube","actinomorphic",75,5,10,1.5,2.1,0.25,29,"herb","Short lived",0.15
"912","Commelinales","Commelinaceae","Murdannia","Species_all_Murdannia nudiflora","Hermaphrodite","self_compatible","high",96,"Open","actinomorphic",15,1,9,9,1.5,0.9,6,"herb","Short lived",0.15
"913","Zingiberales","Musaceae","Musa","Species_all_Musa balbisiana","Monoecious","monoecious","none",0,"Tube","actinomorphic",60,60,100,10,40,40,250,"herb","Perennial",4
"914","Gentianales","Rubiaceae","Mussaenda","Species_all_Mussaenda parviflora","Dioecious","self_incompatible","none",0,"Tube","actinomorphic",35,5,50,11.35,13.4,13,929.5,"shrub","Perennial",4
"915","Asterales","Asteraceae","Mycelis","Species_all_Mycelis muralis","Hermaphrodite","self_compatible","high",20.6122500290665,"Capitulum","actinomorphic",70,70,7.5,7.5,13.5,13.5,5,"herb","Perennial",0.55
"916","Boraginales","Boraginaceae","Myosotis","Species_all_Myosotis","Hermaphrodite","partially_self_compatible","none",22.2919019231101,"Open","actinomorphic",26,26,27,13.5507866389537,9.69344426622663,2.25,4,"herb","Perennial",0.3
"917","Boraginales","Boraginaceae","Myosotis","Species_all_Myosotis scorpioides","Hermaphrodite","partially_self_compatible","low",21.4602802634093,"Open","actinomorphic",40,40,27,9,1.5,2.25,4,"herb","Perennial",0.4
"918","Boraginales","Boraginaceae","Myosotis","Species_all_Myosotis verna","Hermaphrodite","partially_self_compatible","none",24.1347785436893,"Tube","actinomorphic",30,8,10,1.5,1,0.5,4,"herb","Short lived",0.2
"919","Ranunculales","Ranunculaceae","Myosurus","Species_all_Myosurus minimus","Hermaphrodite","self_compatible","high",23.6628492230305,"Open","actinomorphic",25,1,6.5,6.5,1,0.45,400,"herb","Short lived",0.75
"920","Ericales","Primulaceae","Myrsine","Species_all_Myrsine seguinii","Hermaphrodite","self_compatible","none",11.7174963525946,"Open","actinomorphic",3500,35,15,3,1,1,3,"tree","Perennial",7
"921","Myrtales","Myrtaceae","Myrtaceae","Species_all_Myrtaceae sp 1","Hermaphrodite","self_compatible","none",18.3187435378349,"Open","actinomorphic",2424.25332124961,93.6819170879265,25,14.83334669394,11.0021386370126,15,240.686050776807,"herb","Perennial",2.32218787133224
"922","Myrtales","Myrtaceae","Myrtus","Species_all_Myrtus communis","Hermaphrodite","self_compatible","medium",49,"Open","actinomorphic",500,3,25,25,3.75,15,72,"shrub","Perennial",2.5
"923","Fabales","Fabaceae","Cassia","Species_all_Cassia sp.","Hermaphrodite","self_compatible","none",26.6037566421992,"Tube","zygomorphic",1644.4908205279,97.9848905587826,60,13.5036738917136,13.9651991865434,30,422.340522285703,"herb","Perennial",1.8209547391292
"924","Asterales","Asteraceae","Nabalus","Species_all_Nabalus asper","Monoecious","monoecious","none",0,"Capitulum","actinomorphic",18,18,80,38,20,14,9.1,"herb","Perennial",0.75
"925","Asterales","Asteraceae","Nabalus","Species_all_Nabalus crepidineus","Hermaphrodite","self_incompatible","none",15.531373351235,"Capitulum","actinomorphic",45,15,75,16,16,20,9,"herb","Perennial",1.8
"926","Proteales","Nelumbonaceae","Nelumbo","Species_all_Nelumbo lutea","Hermaphrodite","self_compatible","low",18.3,"Open","actinomorphic",1,1,150,150,40,0.5,24.9,"herb","Perennial",1.35
"927","Sapindales","Rutaceae","Nematolepis","Species_all_Nematolepis ovatifolia","Hermaphrodite","dioecious","none",8.82235170722175,"Open","actinomorphic",50,2,50,10,1,2,10,"shrub","Perennial",0.5
"928","Aquifoliales","Aquifoliaceae","Nemopanthus","Species_all_Nemopanthus mucronatus","Dioecious","dioecious","none",0,"Open","actinomorphic",35,1,75,5.1,2.5,0.1,24.5,"shrub","Perennial",2.4
"929","Caryophyllales","Nepenthaceae","Nepenthes","Species_all_Nepenthes pervillei","Dioecious","dioecious","none",9.42673493386854,"Tube","actinomorphic",1,1,19.1,19.1,28.2,1,24,"vine","Perennial",5.1
"930","Lamiales","Lamiaceae","Nepeta","Species_all_Nepeta cataria","Hermaphrodite","self_compatible","medium",63.7,"Tube","zygomorphic",50,50,35,4.25,8.5,7.1,4,"herb","Perennial",0.6
"931","Lamiales","Lamiaceae","Nepeta","Species_all_Nepeta laevigata","Hermaphrodite","self_compatible","medium",31.5440075345624,"Tube","zygomorphic",60,60,12,4,10,10,4,"herb","Perennial",0.575
"932","Lamiales","Lamiaceae","Nepeta","Species_all_Nepeta stewartiana","Hermaphrodite","self_compatible","medium",31.4278209862457,"Tube","zygomorphic",40,40,30,15,22.5,10,4,"herb","Perennial",1
"933","Arecales","Arecaceae","Nephrosperma","Species_all_Nephrosperma vanhoutteanum","Monoecious","monoecious","none",0,"Spike","actinomorphic",1400,1400,300,3,1,1,1500,"tree","Perennial",7.5
"934","Fabales","Fabaceae","Neptunia","Species_all_Neptunia plena","Hermaphrodite","self_compatible","none",24.2860948971582,"Campanulate","actinomorphic",200,40,20,1,10,6,19.1,"herb","Perennial",1
"935","Solanales","Solanaceae","Nolana","Species_all_Nolana galapagensis","Hermaphrodite","self_compatible","high",22.9847835550006,"Tube","actinomorphic",5000,5,50,8,16,7,30,"shrub","Perennial",1
"936","Ericales","Sapotaceae","Northea","Species_all_Northia seychellana","Hermaphrodite","self_compatible","none",8.2698097623457,"Campanulate","actinomorphic",5917.33747784752,50,50,12,6.5,8,5,"tree","Perennial",12
"937","Asparagales","Amaryllidaceae","Nothoscordum","Species_all_Nothoscordum bivalve","Hermaphrodite","self_compatible","high",80,"Open","actinomorphic",15,5,15,3.5,0.7,3.25,18,"herb","Perennial",0.125
"938","Ericales","Ericaceae","Notopora","Species_all_Notopora schomburgkii","Hermaphrodite","self_incompatible","low",1.5,"Open","actinomorphic",2141.71900682049,100.291395031203,150,5,15,15,286.599203258228,"herb","Perennial",2.236133305034
"939","Nymphaeales","Nymphaeaceae","Nuphar","Species_all_Nuphar advena","Hermaphrodite","partially_self_compatible","none",0,"Open","actinomorphic",20,1,40,40,24,0,300,"herb","Perennial",0.75
"940","Nymphaeales","Nymphaeaceae","Nymphaea","Species_all_Nymphaea odorata","Hermaphrodite","self_compatible","none",16.560316865195,"Open","actinomorphic",1,1,125,125,62.5,1.5,112.5,"herb","Perennial",0.225
"941","Malpighiales","Ochnaceae","Ochna","Species_all_Ochna kirkii","Hermaphrodite","self_compatible","none",14.3926008125805,"Open","actinomorphic",50,12,45,45,11.1,13,9,"shrub","Perennial",1.2
"942","Malpighiales","Ochnaceae","Ochna","Species_all_Ochna mauritiana","Hermaphrodite","self_compatible","none",12.6604449050713,"Open","actinomorphic",120,10,100,19.1,5,1.5,9,"shrub","Perennial",4.75
"943","Laurales","Ocotea laevigata","Ocotea","Species_all_Ocotea laevigata","Hermaphrodite","self_compatible","none",8.50994838597626,"Open","actinomorphic",500,75,50,2,2,0.5,1,"tree","Perennial",4.64876946303935
"944","Myrtales","Onagraceae","Oenothera","Species_all_Oenothera biennis","Hermaphrodite","self_compatible","high",24.18686157261,"Open","actinomorphic",5,5,120,37.5,60,42.5,536,"herb","Short lived",0.7
"945","Myrtales","Onagraceae","Oenothera","Species_all_Oenothera fruticosa","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",5,5,120,29.1,10,15,148,"herb","Perennial",0.45
"946","Lamiales","Oleaceae","Olea","Species_all_Olea lancea","Hermaphrodite","partially_self_compatible","none",16.602415404358,"Open","actinomorphic",6000,60,30,4,0.5,0.5,4,"tree","Perennial",4
"947","Asterales","Asteraceae","Olearia","Species_all_Olearia bullata","Hermaphrodite","self_incompatible","none",12.9592139246117,"Capitulum","actinomorphic",1000,12,50,13,7.5,4.35,9.5,"shrub","Perennial",2
"948","Asterales","Asteraceae","Olearia","Species_all_Olearia phlogopappa","Hermaphrodite","self_incompatible","none",12.9273000480858,"Capitulum","actinomorphic",25,25,100,22.5,8,8,9.5,"shrub","Perennial",0.75
"949","Asterales","Asteraceae","Olearia","Species_all_Olearia virgata","Hermaphrodite","self_incompatible","none",10.9658974671591,"Capitulum","actinomorphic",3600,10,40,4,1,4,9.5,"tree","Perennial",4
"950","Boraginales","Boraginaceae","Omphalodes","Species_all_Omphalodes japonica","Hermaphrodite","self_compatible","none",21.1394410120432,"Open","actinomorphic",25,5,9,9,2,0.5,4,"herb","Perennial",0.14
"951","Boraginales","Boraginaceae","Onosma","Species_all_Onosma confertum","Hermaphrodite","self_compatible","none",23.8541776452082,"Tube","actinomorphic",50,5,20,7.5,14.5,15.5,4,"herb","Perennial",0.5
"952","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia echios","Hermaphrodite","self_compatible","high",100,"Open","actinomorphic",100,1,67.47,67.47,25.33,26.5,300,"tree","Perennial",2.75
"953","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia elatior","Hermaphrodite","self_compatible","none",19.7042150218293,"Open","actinomorphic",30,1,40,40,20,22.5,270,"shrub","Perennial",2
"954","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia galapageia","Hermaphrodite","self_compatible","none",16.9413464234091,"Open","actinomorphic",75,1,100,100,25,22.5,270,"tree","Perennial",4.5
"955","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia helleri","Hermaphrodite","self_compatible","high",22.0350287291477,"Open","actinomorphic",50,1,42.5,42.5,60,22.5,270,"shrub","Perennial",1
"956","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia megasperma","Hermaphrodite","self_compatible","none",20.0225063111982,"Open","actinomorphic",50,1,82.5,82.5,95,31,270,"shrub","Perennial",3
"957","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia sp.","Hermaphrodite","self_compatible","none",21.6551482261352,"Tube","actinomorphic",60,1,65,32.4816185963883,25.9771837417372,22.5,275,"herb","Perennial",1
"958","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia stricta","Hermaphrodite","self_compatible","medium",63,"Open","actinomorphic",100,1,70,70,25,17.5,270,"herb","Perennial",0.26
"959","Caryophyllales","Cactaceae","Opuntia","Species_all_Opuntia sulphurea","Hermaphrodite","self_compatible","none",20.7528232244702,"Open","actinomorphic",50,1,52.5,52.5,32.5,45,270,"shrub","Perennial",0.18
"960","Lamiales","Lamiaceae","Origanum","Species_all_Origanum vulgare","Hermaphrodite","self_compatible","none",0,"Tube","zygomorphic",100,15,35,4,7.5,18.5,4,"herb","Perennial",0.5
"961","Proteales","Proteaceae","Orites","Species_all_Orites lancifolius","Hermaphrodite","self_compatible","none",15.8298940007531,"Tube","actinomorphic",9500,30,40,5,4.1,8,2,"shrub","Perennial",1
"962","Sapindales","Rutaceae","Orixa","Species_all_Orixa japonica","Dioecious","dioecious","none",0,"Open","actinomorphic",1000,15,50,5.5,2,1,4,"vine","Perennial",1.5
"963","Fabales","Fabaceae","Ormocarpum","Species_all_Ormocarpum cochinchinense","Hermaphrodite","self_compatible","high",27.2913158614661,"Papilionaceous","zygomorphic",10,1,17,17,17,18.5,6,"tree","Perennial",3.75
"964","Lamiales","Orobanchaceae","Orobanche","Species_all_Orobanche uniflora","Hermaphrodite","self_compatible","high",32.634875889326,"Tube","zygomorphic",5,1,8.5,8.5,23.5,7,12,"herb","Short lived",0.125
"965","Apiales","Apiaceae","Osmorhiza","Species_all_Osmorhiza longistylis","Hermaphrodite","self_compatible","none",17.5713363427413,"Open","actinomorphic",60,60,50,3,2,3,2,"herb","Perennial",0.55
"966","Apiales","Apiaceae","Ostericum","Species_all_Ostericum sieboldii","Hermaphrodite","self_compatible","none",15.3699996360028,"Open","actinomorphic",200,200,75,2.5,0.5,0.5,2,"herb","Perennial",1
"967","Lamiales","Plantaginaceae","Ourisia","Species_all_Ourisia caespitosa","Hermaphrodite","partially_self_compatible","low",4,"Open","zygomorphic",100,1,25,25,25,5.3,224,"herb","Perennial",0.75
"968","Lamiales","Plantaginaceae","Ourisia","Species_all_Ourisia macrocarpa","Hermaphrodite","self_compatible","medium",33,"Open","actinomorphic",20,7,100,25.6,24.2,5.3,224,"herb","Perennial",0.5
"969","Oxalidales","Oxalidaceae","Oxalis","Species_all_Oxalis sp","Hermaphrodite","self_compatible","none",17.7484985720391,"Open","actinomorphic",20,1,5.1,5.1,1.3,1,71,"herb","Perennial",0.8
"970","Oxalidales","Oxalidaceae","Oxalis","Species_all_Oxalis stricta","Hermaphrodite","self_compatible","medium",30,"Open","actinomorphic",20,1,5.1,5.1,1.3,1,71,"herb","Perennial",1.65
"971","Oxalidales","Oxalidaceae","Oxalis","Species_all_Oxalis violacea","Hermaphrodite","self_incompatible","low",16.6638289113207,"Campanulate","actinomorphic",20,1,200,50,24.1,0.75,71,"herb","Perennial",0.15
"972","Fabales","Fabaceae","Oxylobium","Species_all_Oxylobium ellipticum","Hermaphrodite","self_compatible","high",29.0693058566685,"Papilionaceous","zygomorphic",200,40,55,7.1,9,5,9,"shrub","Perennial",1
"973","Apiales","Apiaceae","Oxypolis","Species_all_Oxypolis rigidior","Hermaphrodite","self_compatible","none",14.6817495996871,"Open","actinomorphic",300,300,120,3,0.4,0.5,2,"herb","Perennial",1.05
"974","Asterales","Asteraceae","Ozothamnus","Species_all_Ozothamnus leptophyllus","Hermaphrodite","self_incompatible","low",15.6102060010875,"Capitulum","actinomorphic",600,15,25,2.5,2.5,3.15,5,"shrub","Perennial",2.75
"975","Gentianales","Rubiaceae","Paederia","Species_all_Paederia foetida","Hermaphrodite","self_incompatible","low",2.5,"Campanulate","actinomorphic",50,15,10,10,10,9.5,2,"vine","Perennial",4.5
"976","Saxifragales","Paeoniaceae","Paeonia","Species_all_Paeonia obovata","Hermaphrodite","self_compatible","none",19.44373003506,"Open","actinomorphic",15,1,20,20,40,3,73,"herb","Perennial",0.5
"977","Gentianales","Rubiaceae","Pagameopsis","Species_all_Pagameopsis garryoides","Hermaphrodite","self_compatible","none",16.4123472831925,"Open","actinomorphic",2516.30416700454,50,37.5516495151858,13.0980453218737,8.13286748857938,5.11167734580448,2,"shrub","Perennial",2.31343759771511
"978","Pandanales","Pandanaceae","Pandanus","Species_all_Pandanus barkleyi","Dioecious","dioecious","none",0,"Open","actinomorphic",300,100,100,2,2,1,1,"shrub","Perennial",4.5
"979","Pandanales","Pandanaceae","Pandanus","Species_all_Pandanus odorifer","Dioecious","dioecious","none",0,"Brush","actinomorphic",1500,500,100,2,2,1,1,"shrub","Perennial",1
"980","Pandanales","Pandanaceae","Pandanus","Species_all_Pandanus rigidifolius","Monoecious","monoecious","none",0,"Open","actinomorphic",900,300,100,2,2,1,1,"shrub","Perennial",2.5
"981","Malpighiales","Pandaceae","Pandanus","Species_all_Pandanus wiehei","Hermaphrodite","monoecious","none",0,"Open","actinomorphic",1200,400,100,2,2,1,1,"tree","Perennial",4
"982","Poales","Poaceae","Panicum","Species_all_Panicum virgatum","Hermaphrodite","self_incompatible","low",22.7099980547144,"Open","zygomorphic",300,300,40,1.85,5.25,0.5,1,"herb","Perennial",1.25
"983","Ranunculales","Papaveraceae","papaver","Species_all_Papaver radicatum","Hermaphrodite","self_compatible","high",23.4342061299601,"Open","actinomorphic",10,1,16,16,2.1,0,700,"herb","Perennial",0.2
